order_id,customer_id,order_date,order_status,shipping_type,order_total
ORD0000413,CUST002060,2020-02-17,Delivered,Express,107889.29
ORD0000414,CUST000548,2020-07-03,Delivered,Express,18138.62
ORD0000415,CUST001150,2022-03-16,Delivered,Standard,33695.21
ORD0000416,CUST000063,2022-11-01,Delivered,Standard,53726.67
ORD0000417,CUST000844,2022-07-25,Delivered,Standard,62537.98
ORD0000418,CUST001009,2021-05-08,Delivered,Standard,28918.55
ORD0000419,CUST001843,2021-03-16,Delivered,Express,25975.49
ORD0000420,CUST002032,2023-04-09,Delivered,Standard,56048.51
ORD0000421,CUST001323,2021-12-23,Processing,Standard,71022.41
ORD0000422,CUST002082,2020-04-09,Delivered,Standard,23674.63
ORD0000423,CUST000752,2020-04-13,Delivered,Standard,35621.3
ORD0000424,CUST000049,2021-07-30,Processing,Standard,65963.84
ORD0000425,CUST000658,2022-10-10,Delivered,Two-day,33057.1
ORD0000426,CUST001661,2023-05-08,Returned,Standard,82666.22
ORD0000427,CUST000701,2023-09-01,Processing,Express,66651.67
ORD0000428,CUST001081,2023-10-09,Delivered,Standard,77121.29
ORD0000429,CUST002157,2022-08-21,Processing,Express,31561.27
ORD0000430,CUST001541,2021-08-08,Delivered,Standard,10672.25
ORD0000431,CUST002072,2023-01-04,Delivered,Standard,35000.92
ORD0000432,CUST002269,2020-01-17,Returned,Standard,86662.11
ORD0000433,CUST001984,2020-08-08,Processing,Standard,92604.17
ORD0000434,CUST000315,2022-06-01,Delivered,Standard,80455.1
ORD0000435,CUST002342,2020-10-01,Delivered,Two-day,80658.08
ORD0000436,CUST001701,2021-06-25,Delivered,Standard,39547.9
ORD0000437,CUST001018,2024-01-29,Delivered,Express,13717.68
ORD0000438,CUST000638,2022-01-19,Delivered,Standard,11153.35
ORD0000439,CUST002315,2024-04-13,Shipped,Standard,66163.34
ORD0000440,CUST002136,2022-04-05,Delivered,Standard,70610.18
ORD0000441,CUST001650,2022-01-19,Delivered,Standard,18852.15
ORD0000442,CUST002479,2020-04-02,Delivered,Standard,51071.54
ORD0000443,CUST001776,2022-03-31,Delivered,Standard,46638.15
ORD0000444,CUST001967,2020-04-14,Delivered,Express,40095.36
ORD0000445,CUST001964,2023-03-13,Delivered,Standard,84879.29
ORD0000446,CUST001768,2023-02-24,Cancelled,Express,129021.58
ORD0000447,CUST000242,2021-02-02,Delivered,Standard,34869.24
ORD0000448,CUST000702,2022-01-12,Delivered,Standard,86598.39
ORD0000449,CUST000741,2023-02-07,Delivered,Standard,10975.55
ORD0000450,CUST002114,2021-08-14,Delivered,Standard,20052.79
ORD0000451,CUST002426,2020-05-30,Delivered,Express,9194.54
ORD0000452,CUST002436,2022-03-02,Cancelled,Express,71834.96
ORD0000453,CUST001815,2022-10-29,Delivered,Standard,3743.5
ORD0000454,CUST000781,2022-07-11,Delivered,Express,55882.56
ORD0000455,CUST002257,2024-04-14,Processing,Standard,34157.68
ORD0000456,CUST000016,2023-01-31,Shipped,Express,32084.98
ORD0000457,CUST000986,2021-07-26,Delivered,Standard,13815.74
ORD0000458,CUST000367,2024-08-17,Delivered,Standard,32801.62
ORD0000459,CUST001253,2023-06-30,Delivered,Express,69887.12
ORD0000460,CUST002488,2023-10-25,Delivered,Standard,75468.59
ORD0000461,CUST000690,2023-06-05,Delivered,Standard,74686.95
ORD0000462,CUST001060,2020-08-31,Shipped,Standard,99293.79
ORD0000463,CUST000847,2020-09-20,Delivered,Two-day,56040.27
ORD0000464,CUST000422,2020-07-17,Delivered,Standard,4117.86
ORD0000465,CUST001644,2022-03-17,Delivered,Standard,26724.73
ORD0000466,CUST001213,2022-02-03,Processing,Express,29558.28
ORD0000467,CUST000608,2024-06-15,Delivered,Express,70693.17
ORD0000468,CUST001339,2021-11-25,Delivered,Standard,64137.49
ORD0000469,CUST000020,2023-02-16,Processing,Standard,50303.71
ORD0000470,CUST000676,2022-01-18,Delivered,Standard,38262.61
ORD0000471,CUST000382,2024-03-26,Delivered,Standard,60479.0
ORD0000472,CUST000609,2020-10-22,Delivered,Standard,69842.4
ORD0000473,CUST002191,2021-02-11,Processing,Standard,12220.46
ORD0000474,CUST000062,2023-05-18,Processing,Standard,49057.46
ORD0000475,CUST001266,2022-11-08,Delivered,Two-day,91320.46
ORD0000476,CUST002286,2022-04-02,Delivered,Standard,118471.52
ORD0000477,CUST001155,2022-10-21,Delivered,Standard,23480.33
ORD0000478,CUST001629,2020-03-23,Delivered,Standard,10551.87
ORD0000479,CUST001627,2020-04-02,Delivered,Standard,19043.35
ORD0000480,CUST001147,2020-03-20,Delivered,Standard,36018.7
ORD0000481,CUST001464,2020-10-07,Cancelled,Standard,81095.71
ORD0000482,CUST000927,2024-01-01,Delivered,Express,100056.82
ORD0000483,CUST002390,2021-11-13,Delivered,Standard,44071.9
ORD0000484,CUST001443,2024-07-04,Shipped,Standard,55106.2
ORD0000485,CUST001654,2022-08-28,Delivered,Standard,125051.46
ORD0000486,CUST000282,2022-11-29,Delivered,Standard,10462.52
ORD0000487,CUST000886,2022-07-24,Delivered,Standard,29256.45
ORD0000488,CUST001025,2020-11-01,Returned,Standard,22659.84
ORD0000489,CUST000723,2023-05-26,Delivered,Standard,20365.37
ORD0000490,CUST001799,2022-11-21,Processing,Express,75336.68
ORD0000491,CUST001236,2020-10-13,Delivered,Standard,93304.2
ORD0000492,CUST000087,2021-11-02,Delivered,Standard,11052.92
ORD0000493,CUST000665,2023-06-09,Delivered,Standard,18664.57
ORD0000494,CUST000862,2021-10-14,Shipped,Express,73581.68
ORD0000495,CUST001723,2020-11-28,Delivered,Standard,72246.7
ORD0000496,CUST002109,2022-03-15,Delivered,Two-day,84987.0
ORD0000497,CUST002143,2023-06-16,Shipped,Standard,59638.62
ORD0000498,CUST000786,2024-02-23,Delivered,Two-day,22669.43
ORD0000499,CUST001577,2021-09-04,Processing,Standard,47780.78
ORD0000500,CUST001668,2023-04-30,Delivered,Standard,29555.97
ORD0000501,CUST002345,2021-11-19,Delivered,Two-day,169457.36
ORD0000502,CUST000694,2022-11-04,Delivered,Standard,18448.38
ORD0000503,CUST002447,2024-08-23,Cancelled,Express,23548.98
ORD0000504,CUST001255,2022-11-09,Delivered,Express,50327.14
ORD0000505,CUST000534,2022-12-26,Delivered,Standard,123770.46
ORD0000506,CUST000402,2022-09-30,Cancelled,Standard,92431.38
ORD0000507,CUST000130,2023-12-22,Delivered,Standard,2171.78
ORD0000508,CUST002340,2023-02-26,Delivered,Standard,19057.87
ORD0000509,CUST000276,2021-09-05,Delivered,Express,15500.23
ORD0000510,CUST001859,2022-08-30,Delivered,Express,163162.18
ORD0000511,CUST000055,2024-07-28,Delivered,Standard,10024.31
ORD0000512,CUST000765,2020-02-04,Cancelled,Express,46533.34
ORD0000513,CUST001221,2022-01-24,Processing,Two-day,21370.63
ORD0000514,CUST000642,2021-11-09,Delivered,Standard,96083.65
ORD0000515,CUST001848,2023-10-11,Delivered,Standard,92010.99
ORD0000516,CUST000724,2020-08-12,Delivered,Standard,54575.23
ORD0000517,CUST001214,2022-05-03,Shipped,Express,81296.07
ORD0000518,CUST000802,2023-04-10,Delivered,Standard,27834.3
ORD0000519,CUST000738,2021-09-22,Shipped,Express,15982.36
ORD0000520,CUST000758,2024-06-19,Processing,Two-day,13469.16
ORD0000521,CUST001592,2024-01-25,Delivered,Standard,35670.96
ORD0000522,CUST001300,2023-11-10,Delivered,Standard,81971.4
ORD0000523,CUST001842,2023-07-12,Delivered,Standard,63302.3
ORD0000524,CUST000340,2020-02-24,Delivered,Standard,5250.59
ORD0000525,CUST000153,2023-05-07,Delivered,Standard,61326.07
ORD0000526,CUST001589,2022-08-29,Delivered,Express,40401.48
ORD0000527,CUST001422,2021-06-27,Delivered,Standard,33746.98
ORD0000528,CUST001468,2023-09-04,Delivered,Two-day,47117.37
ORD0000529,CUST000427,2024-05-22,Delivered,Standard,107825.71
ORD0000530,CUST002252,2024-05-08,Delivered,Standard,15333.39
ORD0000531,CUST001136,2023-03-30,Delivered,Express,89496.4
ORD0000532,CUST002373,2023-03-28,Cancelled,Standard,68753.26
ORD0000533,CUST000950,2021-04-11,Delivered,Standard,21238.73
ORD0000534,CUST001374,2024-01-17,Delivered,Standard,10178.31
ORD0000535,CUST002031,2020-04-15,Delivered,Express,48725.11
ORD0000536,CUST000957,2023-04-10,Delivered,Standard,21641.44
ORD0000537,CUST001702,2022-09-10,Delivered,Standard,48635.24
ORD0000538,CUST002483,2020-12-15,Delivered,Two-day,60462.93
ORD0000539,CUST001304,2022-12-09,Shipped,Standard,126608.41
ORD0000540,CUST000371,2023-07-12,Delivered,Standard,92651.27
ORD0000541,CUST002297,2024-01-16,Delivered,Standard,84930.82
ORD0000542,CUST002229,2023-06-23,Processing,Standard,90947.0
ORD0000543,CUST000703,2024-05-05,Delivered,Standard,114590.41
ORD0000544,CUST001675,2022-02-17,Delivered,Standard,56863.08
ORD0000545,CUST002126,2020-10-29,Processing,Express,56869.61
ORD0000546,CUST002384,2024-08-09,Delivered,Express,102621.34
ORD0000547,CUST000050,2023-10-26,Delivered,Standard,48474.91
ORD0000548,CUST002133,2021-05-11,Delivered,Standard,67268.55
ORD0000549,CUST002052,2020-03-05,Cancelled,Express,43041.53
ORD0000550,CUST000993,2023-03-18,Shipped,Standard,38586.25
ORD0000551,CUST002365,2023-12-05,Returned,Standard,26782.08
ORD0000552,CUST001135,2020-08-13,Delivered,Standard,108635.42
ORD0000553,CUST001358,2021-01-25,Processing,Standard,135166.29
ORD0000554,CUST001875,2020-02-08,Processing,Standard,57641.7
ORD0000555,CUST000763,2022-06-22,Shipped,Standard,85129.41
ORD0000556,CUST001005,2021-10-04,Cancelled,Standard,53575.23
ORD0000557,CUST002167,2022-05-07,Delivered,Express,126599.65
ORD0000558,CUST000350,2020-11-06,Delivered,Standard,52918.52
ORD0000559,CUST000687,2022-04-25,Delivered,Standard,898.14
ORD0000560,CUST000542,2023-11-15,Delivered,Standard,43171.64
ORD0000561,CUST000361,2021-02-21,Delivered,Standard,15127.46
ORD0000562,CUST002378,2022-04-20,Shipped,Standard,70592.55
ORD0000563,CUST002267,2022-10-24,Delivered,Standard,160105.36
ORD0000564,CUST002256,2024-05-06,Delivered,Standard,108606.03
ORD0000565,CUST001694,2023-06-06,Delivered,Express,81969.18
ORD0000566,CUST000085,2022-08-23,Delivered,Standard,21646.14
ORD0000567,CUST000685,2024-02-15,Delivered,Standard,13285.35
ORD0000568,CUST000245,2024-01-29,Delivered,Standard,18208.85
ORD0000569,CUST001359,2020-05-07,Processing,Express,55383.31
ORD0000570,CUST000596,2023-12-16,Delivered,Express,49837.06
ORD0000571,CUST001157,2020-10-09,Delivered,Standard,50375.91
ORD0000572,CUST001824,2022-11-28,Delivered,Standard,56592.51
ORD0000573,CUST001798,2021-02-28,Delivered,Standard,54259.52
ORD0000574,CUST000350,2023-02-22,Delivered,Standard,19142.03
ORD0000575,CUST002330,2021-10-27,Delivered,Two-day,61353.51
ORD0000576,CUST002341,2023-09-18,Delivered,Express,115553.06
ORD0000577,CUST001293,2022-09-06,Delivered,Standard,120079.22
ORD0000578,CUST001885,2022-12-12,Delivered,Standard,14309.09
ORD0000579,CUST001561,2022-02-10,Shipped,Standard,51440.87
ORD0000580,CUST000984,2021-10-04,Cancelled,Standard,30928.45
ORD0000581,CUST002068,2020-12-20,Delivered,Standard,72904.54
ORD0000582,CUST001864,2022-07-30,Delivered,Standard,21576.6
ORD0000583,CUST001980,2022-12-27,Delivered,Two-day,69161.34
ORD0000584,CUST001737,2021-12-02,Delivered,Standard,16412.33
ORD0000585,CUST002453,2023-01-23,Delivered,Express,53729.98
ORD0000586,CUST001139,2021-12-26,Delivered,Express,67870.2
ORD0000587,CUST001919,2023-10-16,Delivered,Express,61636.64
ORD0000588,CUST000701,2024-04-30,Shipped,Standard,96390.26
ORD0000589,CUST002074,2024-01-16,Shipped,Standard,32079.93
ORD0000590,CUST000566,2023-10-26,Delivered,Standard,23113.44
ORD0000591,CUST000395,2023-08-10,Delivered,Two-day,106815.4
ORD0000592,CUST001957,2024-07-03,Delivered,Express,49012.92
ORD0000593,CUST000523,2023-11-20,Delivered,Standard,100220.62
ORD0000594,CUST001563,2021-06-25,Delivered,Standard,67235.98
ORD0000595,CUST001107,2023-06-03,Shipped,Standard,12620.9
ORD0000596,CUST000550,2022-09-18,Processing,Standard,22049.33
ORD0000597,CUST001469,2021-01-28,Delivered,Express,29011.68
ORD0000598,CUST002135,2021-05-19,Cancelled,Express,44022.0
ORD0000599,CUST000833,2021-07-25,Delivered,Express,50276.56
ORD0000600,CUST000387,2023-02-16,Delivered,Standard,116721.26
ORD0000601,CUST000963,2021-09-03,Delivered,Standard,68398.79
ORD0000602,CUST001422,2021-04-05,Delivered,Standard,6860.04
ORD0000603,CUST000286,2021-09-01,Processing,Express,98848.17
ORD0000604,CUST000369,2024-04-28,Cancelled,Express,23426.73
ORD0000605,CUST001446,2021-08-14,Delivered,Standard,51973.46
ORD0000606,CUST001742,2023-12-14,Returned,Standard,114532.43
ORD0000607,CUST001467,2021-02-28,Shipped,Standard,18253.65
ORD0000608,CUST001777,2023-11-14,Delivered,Express,41093.4
ORD0000609,CUST001544,2023-12-14,Delivered,Standard,29652.64
ORD0000610,CUST000915,2022-09-28,Delivered,Standard,88832.13
ORD0000611,CUST000288,2021-10-11,Shipped,Standard,56160.4
ORD0000612,CUST000095,2022-09-09,Delivered,Express,6351.04
ORD0000613,CUST002089,2021-12-15,Delivered,Standard,3729.73
ORD0000614,CUST000331,2023-02-21,Delivered,Standard,107095.19
ORD0000615,CUST001837,2024-06-16,Cancelled,Standard,96721.64
ORD0000616,CUST001805,2024-01-17,Shipped,Standard,41835.49
ORD0000617,CUST001179,2021-07-14,Delivered,Express,41308.41
ORD0000618,CUST000275,2021-08-12,Delivered,Express,59174.44
ORD0000619,CUST001589,2020-09-06,Processing,Standard,56997.95
ORD0000620,CUST002227,2023-03-20,Delivered,Standard,46470.36
ORD0000621,CUST001957,2023-10-17,Processing,Standard,39888.05
ORD0000622,CUST001776,2023-01-17,Delivered,Express,40168.72
ORD0000623,CUST002185,2022-02-16,Delivered,Standard,98815.87
ORD0000624,CUST000767,2022-03-19,Delivered,Express,65162.8
ORD0000625,CUST000988,2024-08-03,Delivered,Standard,87807.28
ORD0000626,CUST001760,2021-12-07,Shipped,Standard,19237.46
ORD0000627,CUST001204,2024-05-02,Shipped,Standard,99309.75
ORD0000628,CUST002291,2024-07-05,Processing,Standard,75677.88
ORD0000629,CUST001120,2020-10-26,Delivered,Standard,72706.34
ORD0000630,CUST000197,2021-08-17,Delivered,Standard,36487.03
ORD0000631,CUST000526,2020-03-27,Delivered,Standard,76639.58
ORD0000632,CUST000632,2021-08-12,Processing,Express,57548.34
ORD0000633,CUST001411,2024-01-02,Delivered,Standard,17186.54
ORD0000634,CUST000408,2020-06-10,Shipped,Standard,111875.71
ORD0000635,CUST001293,2021-12-10,Shipped,Express,31763.29
ORD0000636,CUST001195,2022-06-24,Delivered,Two-day,28338.22
ORD0000637,CUST001949,2023-09-05,Processing,Standard,23426.83
ORD0000638,CUST000691,2021-06-09,Shipped,Express,157455.49
ORD0000639,CUST002218,2024-03-10,Processing,Standard,15505.71
ORD0000640,CUST000159,2022-09-08,Delivered,Two-day,29880.65
ORD0000641,CUST002495,2021-03-14,Processing,Standard,92706.41
ORD0000642,CUST001690,2021-02-17,Delivered,Two-day,76451.18
ORD0000643,CUST001938,2024-08-22,Delivered,Standard,33137.33
ORD0000644,CUST001018,2023-01-08,Delivered,Standard,7469.43
ORD0000645,CUST001081,2021-07-09,Delivered,Standard,31734.25
ORD0000646,CUST000112,2023-02-25,Processing,Standard,137803.95
ORD0000647,CUST000048,2023-11-26,Delivered,Standard,88248.13
ORD0000648,CUST001911,2021-07-10,Delivered,Standard,26732.4
ORD0000649,CUST000376,2020-10-08,Delivered,Standard,42279.88
ORD0000650,CUST000828,2020-08-11,Shipped,Standard,28658.3
ORD0000651,CUST002081,2023-06-14,Processing,Standard,14834.42
ORD0000652,CUST000627,2024-02-26,Delivered,Standard,13580.02
ORD0000653,CUST001920,2023-04-16,Shipped,Standard,172019.3
ORD0000654,CUST001027,2021-05-05,Delivered,Standard,49109.48
ORD0000655,CUST001892,2021-05-11,Delivered,Standard,113621.81
ORD0000656,CUST002090,2020-04-13,Delivered,Standard,90398.03
ORD0000657,CUST002057,2023-10-03,Processing,Express,31509.17
ORD0000658,CUST000819,2022-12-23,Processing,Standard,18533.81
ORD0000659,CUST000657,2021-04-07,Delivered,Standard,122540.16
ORD0000660,CUST001812,2023-07-30,Delivered,Standard,71985.97
ORD0000661,CUST000790,2021-04-21,Delivered,Standard,47111.97
ORD0000662,CUST001460,2020-04-17,Delivered,Standard,43407.14
ORD0000663,CUST001155,2020-07-24,Delivered,Two-day,152742.29
ORD0000664,CUST001630,2022-04-26,Delivered,Express,15681.2
ORD0000665,CUST001544,2021-11-07,Delivered,Standard,57666.91
ORD0000666,CUST001674,2024-01-09,Delivered,Standard,56533.04
ORD0000667,CUST001905,2022-08-25,Delivered,Standard,80108.86
ORD0000668,CUST001437,2020-07-24,Cancelled,Standard,116670.98
ORD0000669,CUST000936,2023-10-27,Delivered,Express,95905.81
ORD0000670,CUST000021,2024-04-27,Shipped,Express,64078.94
ORD0000671,CUST000999,2020-10-08,Delivered,Standard,46197.05
ORD0000672,CUST001432,2020-01-11,Delivered,Standard,36909.63
ORD0000673,CUST000457,2023-02-01,Delivered,Standard,5934.8
ORD0000674,CUST001468,2020-11-19,Delivered,Standard,30446.72
ORD0000675,CUST002028,2022-04-13,Delivered,Express,35161.32
ORD0000676,CUST000265,2023-08-30,Processing,Standard,10683.02
ORD0000677,CUST002232,2022-09-01,Delivered,Standard,39824.48
ORD0000678,CUST002275,2022-09-04,Delivered,Express,32771.38
ORD0000679,CUST002047,2023-08-25,Delivered,Standard,69872.62
ORD0000680,CUST000969,2021-02-12,Processing,Standard,80292.61
ORD0000681,CUST000805,2024-03-28,Delivered,Standard,35715.51
ORD0000682,CUST001254,2021-08-11,Processing,Standard,59395.11
ORD0000683,CUST000723,2021-10-19,Delivered,Standard,94376.63
ORD0000684,CUST001096,2021-08-07,Delivered,Standard,88822.76
ORD0000685,CUST001002,2023-08-15,Delivered,Express,1134.42
ORD0000686,CUST000084,2020-05-01,Returned,Standard,41855.4
ORD0000687,CUST000740,2024-04-23,Delivered,Standard,22947.11
ORD0000688,CUST001758,2020-07-02,Delivered,Express,62355.29
ORD0000689,CUST001994,2023-08-28,Delivered,Standard,449.22
ORD0000690,CUST000223,2023-03-21,Delivered,Express,70637.19
ORD0000691,CUST002453,2021-04-20,Delivered,Standard,199628.73
ORD0000692,CUST001193,2022-12-31,Delivered,Standard,48968.93
ORD0000693,CUST000329,2024-02-21,Processing,Standard,64573.53
ORD0000694,CUST000426,2024-01-20,Cancelled,Standard,4021.11
ORD0000695,CUST001578,2020-03-17,Delivered,Two-day,24166.4
ORD0000696,CUST000770,2020-12-24,Shipped,Standard,75812.18
ORD0000697,CUST001220,2022-05-05,Processing,Standard,101802.62
ORD0000698,CUST000608,2020-12-26,Delivered,Standard,51373.46
ORD0000699,CUST001853,2020-03-15,Delivered,Standard,57430.38
ORD0000700,CUST002125,2022-03-24,Processing,Express,65198.73
ORD0000701,CUST002047,2024-06-01,Delivered,Two-day,57634.76
ORD0000702,CUST001301,2022-10-11,Delivered,Standard,52194.66
ORD0000703,CUST000920,2021-01-16,Delivered,Standard,75753.52
ORD0000704,CUST000466,2024-03-13,Delivered,Standard,57625.52
ORD0000705,CUST001965,2021-08-15,Processing,Standard,31989.46
ORD0000706,CUST001472,2020-03-17,Delivered,Standard,70195.82
ORD0000707,CUST001946,2020-01-19,Delivered,Standard,76513.44
ORD0000708,CUST001184,2021-09-03,Delivered,Express,32576.28
ORD0000709,CUST002361,2023-03-09,Delivered,Standard,71657.63
ORD0000710,CUST001655,2023-05-19,Delivered,Standard,67898.95
ORD0000711,CUST002040,2020-08-07,Delivered,Standard,9045.53
ORD0000712,CUST001185,2021-11-17,Cancelled,Express,74730.62
ORD0000713,CUST002356,2021-08-05,Delivered,Standard,23454.65
ORD0000714,CUST001699,2022-07-19,Delivered,Standard,149858.02
ORD0000715,CUST002137,2023-08-06,Delivered,Standard,107285.92
ORD0000716,CUST000778,2023-01-17,Delivered,Standard,1978.83
ORD0000717,CUST002419,2022-12-09,Delivered,Standard,56261.89
ORD0000718,CUST002499,2022-10-08,Delivered,Two-day,67600.49
ORD0000719,CUST000167,2020-10-01,Processing,Express,248.86
ORD0000720,CUST002440,2022-10-29,Delivered,Standard,39396.38
ORD0000721,CUST000736,2022-08-16,Processing,Express,49690.99
ORD0000722,CUST000925,2021-07-12,Delivered,Standard,4553.51
ORD0000723,CUST001174,2021-01-29,Delivered,Express,986.9
ORD0000724,CUST001492,2024-07-14,Delivered,Standard,64961.06
ORD0000725,CUST001990,2020-08-18,Returned,Standard,106439.18
ORD0000726,CUST001067,2021-11-08,Delivered,Standard,77181.31
ORD0000727,CUST000945,2020-11-28,Delivered,Standard,72047.6
ORD0000728,CUST000029,2024-02-06,Delivered,Standard,136953.5
ORD0000729,CUST001898,2022-07-28,Processing,Standard,29627.83
ORD0000730,CUST001656,2023-08-20,Processing,Standard,44422.64
