loyalty_txn_id,customer_id,points,txn_date,reason
LT0000492,CUST001077,-55,2023-09-23,Promo Bonus
LT0000493,CUST001945,122,2022-04-01,Order Redeem
LT0000494,CUST000564,115,2020-09-04,Order Earn
LT0000495,CUST000664,46,2020-06-25,Order Redeem
LT0000496,CUST000805,-98,2022-07-02,Promo Bonus
LT0000497,CUST002283,379,2021-06-22,Manual Adjust
LT0000498,CUST000274,-83,2024-06-05,Order Redeem
LT0000499,CUST002385,159,2022-04-26,Order Earn
LT0000500,CUST002293,298,2020-03-22,Order Redeem
LT0000501,CUST000830,142,2020-10-28,Promo Bonus
LT0000502,CUST000546,131,2024-03-09,Manual Adjust
LT0000503,CUST000046,49,2022-01-31,Order Earn
LT0000504,CUST002090,248,2024-06-02,Order Earn
LT0000505,CUST000462,344,2022-12-10,Promo Bonus
LT0000506,CUST002399,-26,2022-12-22,Order Earn
LT0000507,CUST001243,383,2024-07-19,Order Redeem
LT0000508,CUST001309,210,2021-05-14,Manual Adjust
LT0000509,CUST000875,267,2021-01-21,Manual Adjust
LT0000510,CUST001960,-53,2022-09-07,Order Redeem
LT0000511,CUST000406,463,2020-12-19,Manual Adjust
LT0000512,CUST002266,106,2023-07-21,Order Earn
LT0000513,CUST000599,141,2023-09-28,Order Redeem
LT0000514,CUST002089,415,2020-10-24,Order Earn
LT0000515,CUST001957,-43,2022-11-17,Order Earn
LT0000516,CUST002319,135,2020-12-03,Order Redeem
LT0000517,CUST001694,119,2023-07-05,Promo Bonus
LT0000518,CUST000924,-52,2024-08-22,Promo Bonus
LT0000519,CUST001665,-14,2020-05-02,Manual Adjust
LT0000520,CUST000176,-20,2021-10-18,Manual Adjust
LT0000521,CUST000114,409,2021-01-29,Promo Bonus
LT0000522,CUST001601,427,2022-07-10,Order Redeem
LT0000523,CUST000522,72,2022-09-08,Manual Adjust
LT0000524,CUST000645,-54,2021-05-09,Promo Bonus
LT0000525,CUST002037,217,2024-05-02,Order Earn
LT0000526,CUST001773,50,2023-05-13,Order Earn
LT0000527,CUST001710,-81,2020-05-15,Order Earn
LT0000528,CUST000597,407,2024-05-01,Order Earn
LT0000529,CUST001514,136,2021-07-22,Manual Adjust
LT0000530,CUST001151,394,2022-08-09,Promo Bonus
LT0000531,CUST001244,96,2023-01-01,Promo Bonus
LT0000532,CUST001263,315,2022-08-20,Manual Adjust
LT0000533,CUST001582,105,2024-03-31,Order Redeem
LT0000534,CUST001923,-77,2021-11-21,Order Earn
LT0000535,CUST002006,118,2021-12-02,Order Earn
LT0000536,CUST001031,152,2023-07-12,Promo Bonus
LT0000537,CUST001112,318,2021-08-14,Order Redeem
LT0000538,CUST001283,-12,2021-10-25,Order Redeem
LT0000539,CUST002319,-30,2021-01-26,Promo Bonus
LT0000540,CUST001255,445,2021-01-27,Promo Bonus
LT0000541,CUST002121,-30,2023-10-16,Manual Adjust
LT0000542,CUST001141,239,2021-06-24,Manual Adjust
LT0000543,CUST000772,205,2024-04-22,Order Redeem
LT0000544,CUST001209,28,2021-01-24,Promo Bonus
LT0000545,CUST002224,121,2023-02-06,Promo Bonus
LT0000546,CUST000838,220,2024-06-22,Manual Adjust
LT0000547,CUST002383,350,2022-12-01,Order Redeem
LT0000548,CUST000481,57,2024-01-23,Promo Bonus
LT0000549,CUST001012,348,2021-02-25,Promo Bonus
LT0000550,CUST000750,134,2023-08-19,Manual Adjust
LT0000551,CUST001536,230,2021-05-18,Manual Adjust
LT0000552,CUST001984,44,2024-01-08,Promo Bonus
LT0000553,CUST002328,145,2022-07-29,Promo Bonus
LT0000554,CUST000600,22,2021-06-05,Order Earn
LT0000555,CUST001035,466,2020-09-11,Manual Adjust
LT0000556,CUST002256,401,2022-03-16,Order Earn
LT0000557,CUST000273,496,2021-01-21,Promo Bonus
LT0000558,CUST002028,247,2022-07-20,Promo Bonus
LT0000559,CUST002094,415,2023-03-08,Manual Adjust
LT0000560,CUST000816,281,2021-06-28,Order Earn
LT0000561,CUST001752,451,2023-07-10,Manual Adjust
LT0000562,CUST002439,102,2020-08-09,Manual Adjust
LT0000563,CUST001791,79,2022-03-03,Promo Bonus
LT0000564,CUST000490,93,2020-10-13,Order Redeem
LT0000565,CUST000504,129,2022-01-10,Order Earn
LT0000566,CUST000169,20,2020-05-23,Promo Bonus
LT0000567,CUST000441,356,2023-01-28,Promo Bonus
LT0000568,CUST000522,386,2024-05-24,Order Earn
LT0000569,CUST001734,490,2021-02-23,Order Earn
LT0000570,CUST002321,0,2020-05-02,Order Earn
LT0000571,CUST000457,-49,2021-11-22,Promo Bonus
LT0000572,CUST001165,295,2022-05-30,Order Redeem
LT0000573,CUST000945,128,2021-03-27,Promo Bonus
LT0000574,CUST002264,33,2021-12-25,Order Redeem
LT0000575,CUST000622,148,2020-02-17,Promo Bonus
LT0000576,CUST000901,472,2020-12-17,Manual Adjust
LT0000577,CUST000833,-57,2023-01-14,Order Earn
LT0000578,CUST000657,200,2020-07-05,Promo Bonus
LT0000579,CUST001992,390,2020-09-12,Order Earn
LT0000580,CUST001009,103,2022-04-12,Order Redeem
LT0000581,CUST000992,-93,2022-07-30,Order Redeem
LT0000582,CUST000711,27,2021-03-27,Promo Bonus
LT0000583,CUST000440,336,2020-01-07,Order Redeem
LT0000584,CUST001264,376,2022-06-10,Manual Adjust
LT0000585,CUST001828,393,2021-03-13,Order Redeem
LT0000586,CUST000412,42,2020-06-16,Manual Adjust
LT0000587,CUST001820,146,2022-06-25,Order Redeem
LT0000588,CUST001575,-89,2023-06-13,Manual Adjust
LT0000589,CUST000095,411,2023-01-13,Promo Bonus
LT0000590,CUST000841,371,2023-10-10,Manual Adjust
LT0000591,CUST001789,363,2024-06-05,Promo Bonus
LT0000592,CUST001320,446,2020-02-12,Manual Adjust
LT0000593,CUST002079,186,2023-06-14,Manual Adjust
LT0000594,CUST001812,467,2023-05-27,Order Redeem
LT0000595,CUST001528,226,2020-10-22,Order Earn
LT0000596,CUST002462,454,2023-12-02,Manual Adjust
LT0000597,CUST000690,105,2024-06-01,Manual Adjust
LT0000598,CUST000849,219,2021-03-22,Promo Bonus
LT0000599,CUST001447,151,2022-04-09,Promo Bonus
LT0000600,CUST001019,178,2024-01-04,Promo Bonus
LT0000601,CUST000946,455,2022-02-16,Manual Adjust
LT0000602,CUST000100,123,2023-11-06,Order Redeem
LT0000603,CUST000265,190,2022-07-15,Order Earn
LT0000604,CUST001593,76,2023-03-16,Promo Bonus
LT0000605,CUST001473,-16,2022-02-19,Order Earn
LT0000606,CUST002011,333,2022-06-12,Manual Adjust
LT0000607,CUST001738,137,2020-07-02,Manual Adjust
LT0000608,CUST001045,415,2021-12-14,Order Redeem
LT0000609,CUST001103,-21,2022-01-20,Promo Bonus
LT0000610,CUST001961,17,2020-11-19,Order Redeem
LT0000611,CUST000898,346,2023-04-14,Order Redeem
LT0000612,CUST000149,7,2022-02-20,Promo Bonus
LT0000613,CUST000197,116,2024-04-06,Order Redeem
LT0000614,CUST000369,20,2023-12-19,Order Redeem
LT0000615,CUST000379,442,2023-06-14,Order Earn
LT0000616,CUST001026,265,2020-06-11,Promo Bonus
LT0000617,CUST001856,226,2020-11-01,Promo Bonus
LT0000618,CUST000581,-78,2022-06-11,Promo Bonus
LT0000619,CUST000762,324,2021-04-14,Manual Adjust
LT0000620,CUST001277,60,2020-12-07,Order Earn
LT0000621,CUST000950,66,2020-07-07,Order Earn
LT0000622,CUST002346,469,2023-09-02,Order Redeem
LT0000623,CUST001181,347,2023-01-27,Manual Adjust
LT0000624,CUST001734,199,2020-12-09,Order Redeem
LT0000625,CUST000071,83,2024-07-12,Order Redeem
LT0000626,CUST002469,63,2023-12-30,Order Earn
LT0000627,CUST000276,44,2024-05-01,Order Earn
LT0000628,CUST001103,487,2024-07-31,Order Redeem
LT0000629,CUST002188,216,2020-09-11,Manual Adjust
LT0000630,CUST002267,274,2024-04-07,Promo Bonus
LT0000631,CUST000733,393,2020-11-08,Order Redeem
LT0000632,CUST001007,-3,2024-05-30,Order Earn
LT0000633,CUST001334,331,2020-12-17,Promo Bonus
LT0000634,CUST002103,-93,2024-07-23,Order Earn
LT0000635,CUST002052,151,2022-10-30,Order Earn
LT0000636,CUST001614,237,2020-10-03,Order Redeem
LT0000637,CUST000199,102,2022-08-18,Order Redeem
LT0000638,CUST000542,244,2021-05-10,Promo Bonus
LT0000639,CUST002351,72,2024-05-22,Promo Bonus
LT0000640,CUST001895,25,2021-05-18,Manual Adjust
LT0000641,CUST000718,108,2023-12-25,Order Earn
LT0000642,CUST001017,186,2020-11-27,Order Earn
LT0000643,CUST000275,30,2022-02-11,Order Redeem
LT0000644,CUST000003,359,2021-08-11,Manual Adjust
LT0000645,CUST002167,408,2024-06-24,Manual Adjust
LT0000646,CUST001618,378,2023-02-01,Manual Adjust
LT0000647,CUST002151,264,2022-08-13,Promo Bonus
LT0000648,CUST002481,-9,2023-03-28,Manual Adjust
LT0000649,CUST001030,413,2022-12-08,Manual Adjust
LT0000650,CUST000684,193,2022-10-27,Manual Adjust
LT0000651,CUST000518,475,2024-07-06,Order Earn
LT0000652,CUST000848,429,2020-05-30,Promo Bonus
LT0000653,CUST001223,384,2020-08-24,Manual Adjust
LT0000654,CUST001568,235,2022-02-08,Promo Bonus
LT0000655,CUST001531,265,2020-02-18,Promo Bonus
LT0000656,CUST001996,432,2021-02-10,Order Earn
LT0000657,CUST000883,455,2022-06-10,Order Redeem
LT0000658,CUST001843,475,2023-04-24,Order Redeem
LT0000659,CUST001237,407,2022-03-22,Order Redeem
LT0000660,CUST000583,473,2020-02-03,Order Redeem
LT0000661,CUST001799,-67,2021-06-01,Manual Adjust
LT0000662,CUST001636,-45,2022-08-13,Manual Adjust
LT0000663,CUST001522,209,2021-02-23,Manual Adjust
LT0000664,CUST000535,480,2022-05-01,Order Earn
LT0000665,CUST001006,-1,2020-10-25,Order Earn
LT0000666,CUST001211,451,2022-02-05,Order Earn
LT0000667,CUST001436,306,2022-08-10,Manual Adjust
LT0000668,CUST001776,223,2020-06-08,Promo Bonus
LT0000669,CUST001454,173,2024-08-08,Manual Adjust
LT0000670,CUST000166,68,2022-09-08,Order Earn
LT0000671,CUST001444,250,2021-11-09,Order Redeem
LT0000672,CUST001272,119,2022-11-03,Order Redeem
LT0000673,CUST000046,354,2020-07-26,Order Redeem
LT0000674,CUST002301,465,2021-07-06,Order Earn
LT0000675,CUST000102,457,2022-11-09,Order Redeem
LT0000676,CUST002135,-52,2022-01-30,Order Earn
LT0000677,CUST001837,284,2022-04-06,Promo Bonus
LT0000678,CUST001886,-37,2021-12-11,Promo Bonus
LT0000679,CUST001168,187,2022-01-23,Order Earn
LT0000680,CUST002118,388,2023-04-14,Order Earn
LT0000681,CUST001796,433,2024-04-02,Manual Adjust
LT0000682,CUST001776,-96,2024-04-12,Order Earn
LT0000683,CUST002245,52,2024-02-01,Order Earn
LT0000684,CUST000629,85,2024-08-16,Manual Adjust
LT0000685,CUST001353,415,2023-09-14,Manual Adjust
LT0000686,CUST001095,151,2020-10-21,Order Redeem
LT0000687,CUST000805,-59,2020-07-09,Manual Adjust
LT0000688,CUST001130,256,2022-03-18,Order Redeem
LT0000689,CUST000172,-64,2020-03-31,Promo Bonus
LT0000690,CUST000050,23,2020-09-29,Order Redeem
LT0000691,CUST001714,235,2023-03-11,Order Redeem
LT0000692,CUST001711,-31,2024-06-25,Order Redeem
LT0000693,CUST001749,132,2023-01-25,Promo Bonus
LT0000694,CUST000863,368,2020-01-02,Order Earn
LT0000695,CUST000670,-56,2020-03-17,Promo Bonus
LT0000696,CUST001977,481,2024-05-30,Order Earn
LT0000697,CUST000898,114,2022-08-17,Order Redeem
LT0000698,CUST002022,15,2020-08-21,Order Earn
LT0000699,CUST001883,171,2024-07-20,Promo Bonus
LT0000700,CUST001525,472,2022-08-18,Promo Bonus
LT0000701,CUST002364,306,2023-02-17,Promo Bonus
LT0000702,CUST001338,459,2022-12-14,Order Redeem
LT0000703,CUST002416,-47,2022-12-01,Promo Bonus
LT0000704,CUST002433,39,2024-05-12,Order Redeem
LT0000705,CUST000927,286,2024-07-26,Order Earn
LT0000706,CUST001778,400,2022-09-16,Promo Bonus
LT0000707,CUST001345,-3,2022-11-08,Promo Bonus
LT0000708,CUST002044,51,2024-01-23,Manual Adjust
LT0000709,CUST000211,-63,2023-04-26,Promo Bonus
LT0000710,CUST001056,166,2020-08-06,Order Redeem
LT0000711,CUST002274,359,2021-04-02,Order Redeem
LT0000712,CUST001019,157,2022-08-08,Order Redeem
LT0000713,CUST000404,77,2023-11-29,Promo Bonus
LT0000714,CUST001691,217,2024-02-29,Manual Adjust
LT0000715,CUST001718,-1,2023-03-06,Promo Bonus
LT0000716,CUST001226,87,2020-06-15,Order Redeem
LT0000717,CUST000666,170,2023-06-30,Manual Adjust
LT0000718,CUST000272,204,2024-05-06,Promo Bonus
LT0000719,CUST000234,-42,2022-06-11,Manual Adjust
LT0000720,CUST001771,121,2020-11-11,Manual Adjust
LT0000721,CUST001939,5,2020-03-03,Promo Bonus
LT0000722,CUST001518,-58,2020-08-30,Promo Bonus
LT0000723,CUST000966,73,2022-09-23,Manual Adjust
LT0000724,CUST001624,62,2023-04-20,Order Redeem
LT0000725,CUST001661,229,2022-05-30,Order Redeem
LT0000726,CUST001174,309,2021-05-13,Order Redeem
LT0000727,CUST001377,372,2020-11-22,Promo Bonus
LT0000728,CUST002431,323,2022-02-10,Order Earn
LT0000729,CUST000413,62,2020-06-17,Order Earn
LT0000730,CUST000035,67,2020-11-03,Manual Adjust
LT0000731,CUST002018,313,2020-07-08,Order Redeem
LT0000732,CUST000211,419,2020-01-05,Manual Adjust
LT0000733,CUST000728,480,2020-03-07,Order Redeem
LT0000734,CUST001194,477,2022-01-21,Promo Bonus
LT0000735,CUST002343,165,2020-06-28,Order Earn
LT0000736,CUST000677,332,2021-09-26,Promo Bonus
LT0000737,CUST000410,412,2020-03-20,Order Earn
LT0000738,CUST000162,20,2023-06-12,Order Earn
LT0000739,CUST000788,355,2024-06-04,Order Redeem
LT0000740,CUST001601,222,2024-08-14,Manual Adjust
LT0000741,CUST000441,74,2021-07-01,Promo Bonus
LT0000742,CUST002155,-17,2020-05-26,Promo Bonus
LT0000743,CUST000568,-21,2020-05-13,Manual Adjust
LT0000744,CUST002483,97,2021-06-16,Order Redeem
LT0000745,CUST002109,469,2020-07-15,Manual Adjust
LT0000746,CUST002485,52,2021-04-03,Promo Bonus
LT0000747,CUST000132,69,2022-03-16,Promo Bonus
LT0000748,CUST000667,13,2023-11-24,Manual Adjust
LT0000749,CUST001854,391,2022-01-04,Promo Bonus
LT0000750,CUST001203,253,2023-08-31,Manual Adjust
LT0000751,CUST001713,307,2024-07-10,Order Redeem
LT0000752,CUST001267,-36,2023-09-26,Promo Bonus
LT0000753,CUST000863,106,2021-05-07,Manual Adjust
LT0000754,CUST000610,212,2023-12-11,Order Redeem
LT0000755,CUST000151,395,2020-06-11,Order Earn
LT0000756,CUST002408,318,2020-08-29,Order Redeem
LT0000757,CUST000442,454,2022-07-08,Order Redeem
LT0000758,CUST000612,323,2024-01-20,Order Earn
LT0000759,CUST001158,66,2024-04-26,Promo Bonus
LT0000760,CUST001311,-85,2023-04-01,Order Redeem
LT0000761,CUST001973,-55,2022-06-10,Manual Adjust
LT0000762,CUST000503,392,2023-08-12,Promo Bonus
LT0000763,CUST000860,422,2022-08-27,Order Earn
LT0000764,CUST001492,137,2020-11-16,Manual Adjust
LT0000765,CUST000785,122,2021-12-07,Order Earn
LT0000766,CUST000201,309,2020-03-05,Promo Bonus
LT0000767,CUST001596,-67,2021-01-17,Manual Adjust
LT0000768,CUST001899,187,2023-09-10,Manual Adjust
LT0000769,CUST001326,34,2022-07-09,Order Redeem
LT0000770,CUST001340,490,2024-03-06,Manual Adjust
LT0000771,CUST001290,355,2024-03-19,Order Redeem
LT0000772,CUST000031,269,2024-05-23,Order Redeem
LT0000773,CUST001027,264,2022-05-01,Order Earn
LT0000774,CUST001995,192,2021-11-16,Order Redeem
LT0000775,CUST000173,107,2020-10-14,Order Redeem
LT0000776,CUST002101,419,2023-05-21,Manual Adjust
LT0000777,CUST001139,117,2021-02-18,Order Redeem
LT0000778,CUST001712,465,2020-03-19,Order Earn
LT0000779,CUST001478,-91,2023-12-27,Promo Bonus
LT0000780,CUST001528,31,2021-11-21,Order Earn
LT0000781,CUST000429,118,2022-09-15,Order Redeem
LT0000782,CUST000865,394,2020-10-29,Promo Bonus
LT0000783,CUST002069,460,2021-07-14,Manual Adjust
LT0000784,CUST002166,200,2023-04-24,Order Redeem
LT0000785,CUST001782,189,2024-04-25,Order Earn
LT0000786,CUST001864,298,2024-01-12,Promo Bonus
LT0000787,CUST002207,169,2024-03-27,Manual Adjust
LT0000788,CUST000183,-85,2021-08-05,Promo Bonus
LT0000789,CUST000074,426,2022-04-14,Order Earn
LT0000790,CUST001944,222,2024-08-25,Manual Adjust
LT0000791,CUST001899,244,2023-05-31,Order Redeem
LT0000792,CUST001291,326,2023-04-25,Order Redeem
LT0000793,CUST001841,225,2021-06-26,Promo Bonus
LT0000794,CUST000159,327,2024-07-30,Order Redeem
LT0000795,CUST002374,181,2021-06-04,Manual Adjust
LT0000796,CUST001087,484,2020-01-09,Order Redeem
LT0000797,CUST000167,323,2021-03-30,Manual Adjust
LT0000798,CUST000979,498,2022-03-24,Order Earn
LT0000799,CUST001762,-70,2020-04-07,Order Earn
LT0000800,CUST001121,121,2023-01-01,Manual Adjust
LT0000801,CUST000067,318,2022-10-24,Promo Bonus
LT0000802,CUST002459,398,2023-09-20,Order Earn
LT0000803,CUST002035,233,2023-04-03,Order Redeem
LT0000804,CUST002188,-79,2023-09-16,Promo Bonus
LT0000805,CUST000475,63,2021-04-25,Manual Adjust
LT0000806,CUST002297,-6,2024-01-26,Promo Bonus
LT0000807,CUST000726,410,2023-01-21,Order Redeem
LT0000808,CUST000059,247,2023-11-04,Manual Adjust
LT0000809,CUST000327,189,2021-11-04,Order Redeem
LT0000810,CUST001966,395,2020-02-12,Order Earn
LT0000811,CUST000532,28,2024-03-14,Promo Bonus
LT0000812,CUST000693,136,2023-09-08,Promo Bonus
LT0000813,CUST001054,-48,2022-05-01,Order Redeem
LT0000814,CUST001747,-97,2021-02-21,Order Redeem
LT0000815,CUST001481,28,2020-07-18,Promo Bonus
LT0000816,CUST001268,347,2023-01-15,Order Earn
LT0000817,CUST000313,444,2020-11-14,Order Earn
LT0000818,CUST000014,390,2021-05-05,Order Earn
LT0000819,CUST001107,353,2021-01-01,Order Earn
LT0000820,CUST001849,369,2021-11-22,Order Earn
LT0000821,CUST002050,276,2024-04-17,Manual Adjust
LT0000822,CUST002093,163,2020-09-07,Manual Adjust
LT0000823,CUST001140,325,2024-05-27,Order Earn
LT0000824,CUST001460,-82,2024-06-03,Order Earn
LT0000825,CUST001447,-81,2020-12-27,Manual Adjust
LT0000826,CUST000776,410,2023-01-21,Promo Bonus
LT0000827,CUST000075,477,2023-06-24,Order Earn
LT0000828,CUST000260,403,2020-11-28,Order Redeem
LT0000829,CUST001402,10,2020-11-24,Order Redeem
LT0000830,CUST001961,-41,2024-03-30,Promo Bonus
LT0000831,CUST000123,341,2021-11-27,Manual Adjust
LT0000832,CUST001772,24,2020-07-31,Manual Adjust
LT0000833,CUST000870,388,2020-12-09,Order Redeem
LT0000834,CUST001981,437,2024-05-03,Order Earn
LT0000835,CUST000929,286,2023-09-07,Manual Adjust
LT0000836,CUST002284,277,2024-04-27,Manual Adjust
LT0000837,CUST001587,198,2021-10-21,Promo Bonus
LT0000838,CUST000816,-31,2020-03-26,Order Earn
LT0000839,CUST001856,328,2021-01-20,Order Earn
LT0000840,CUST002339,-99,2021-12-28,Order Earn
LT0000841,CUST001526,365,2023-08-21,Promo Bonus
LT0000842,CUST001703,157,2024-03-15,Order Earn
LT0000843,CUST001291,-44,2022-08-07,Order Earn
LT0000844,CUST000550,-44,2020-07-15,Order Earn
LT0000845,CUST002429,402,2020-10-05,Manual Adjust
LT0000846,CUST002025,282,2023-02-07,Promo Bonus
LT0000847,CUST000491,294,2023-07-03,Order Earn
LT0000848,CUST001299,126,2021-05-18,Promo Bonus
LT0000849,CUST002200,-32,2024-08-10,Manual Adjust
LT0000850,CUST001202,-51,2020-03-20,Order Earn
LT0000851,CUST000225,-75,2021-09-06,Order Redeem
LT0000852,CUST001058,469,2024-07-28,Manual Adjust
LT0000853,CUST000627,157,2021-07-28,Promo Bonus
LT0000854,CUST001688,137,2020-06-01,Promo Bonus
LT0000855,CUST000308,30,2022-10-17,Promo Bonus
LT0000856,CUST001229,298,2022-04-13,Order Earn
LT0000857,CUST000108,-85,2021-08-06,Promo Bonus
LT0000858,CUST000757,-31,2023-12-28,Order Earn
LT0000859,CUST000563,96,2022-12-11,Order Earn
LT0000860,CUST001485,470,2020-08-20,Order Earn
LT0000861,CUST001083,-100,2024-04-21,Promo Bonus
LT0000862,CUST001304,489,2020-09-10,Order Redeem
LT0000863,CUST002361,124,2021-03-10,Order Earn
LT0000864,CUST000949,122,2020-04-10,Promo Bonus
LT0000865,CUST001276,-18,2024-04-06,Order Earn
LT0000866,CUST002249,130,2023-03-28,Promo Bonus
LT0000867,CUST002263,285,2023-09-09,Promo Bonus
LT0000868,CUST000412,296,2022-04-06,Order Earn
LT0000869,CUST001278,117,2022-05-10,Order Earn
LT0000870,CUST001366,227,2021-07-05,Order Earn
LT0000871,CUST000561,136,2020-05-20,Order Earn
LT0000872,CUST002410,-36,2020-01-09,Order Earn
LT0000873,CUST001954,457,2020-03-28,Manual Adjust
LT0000874,CUST001480,399,2022-04-11,Order Earn
LT0000875,CUST001083,-9,2020-11-21,Order Redeem
LT0000876,CUST000336,-50,2021-11-15,Order Redeem
LT0000877,CUST000759,-7,2023-08-21,Order Earn
LT0000878,CUST000069,60,2022-08-21,Order Redeem
LT0000879,CUST000519,64,2020-12-12,Order Redeem
LT0000880,CUST001671,366,2020-01-11,Promo Bonus
LT0000881,CUST002363,-29,2024-06-15,Order Redeem
LT0000882,CUST002018,302,2023-01-26,Order Redeem
LT0000883,CUST000244,189,2022-05-30,Order Redeem
LT0000884,CUST001592,440,2021-01-29,Promo Bonus
LT0000885,CUST001411,342,2020-10-05,Manual Adjust
LT0000886,CUST002420,286,2022-04-22,Promo Bonus
LT0000887,CUST001104,404,2021-05-25,Order Earn
LT0000888,CUST001722,456,2021-06-06,Manual Adjust
LT0000889,CUST000006,213,2020-08-22,Manual Adjust
LT0000890,CUST002420,195,2021-01-26,Promo Bonus
LT0000891,CUST000526,164,2023-03-26,Order Redeem
LT0000892,CUST002377,198,2020-09-02,Order Redeem
LT0000893,CUST000543,424,2023-12-27,Order Earn
LT0000894,CUST000946,138,2021-05-26,Order Earn
LT0000895,CUST000296,398,2023-11-01,Manual Adjust
LT0000896,CUST000545,-4,2021-03-22,Promo Bonus
LT0000897,CUST000462,404,2023-03-22,Order Earn
LT0000898,CUST000861,496,2024-01-08,Order Earn
LT0000899,CUST000057,334,2022-04-26,Order Earn
LT0000900,CUST001399,427,2021-02-26,Manual Adjust
LT0000901,CUST000592,203,2020-10-28,Order Earn
LT0000902,CUST001511,468,2021-10-27,Manual Adjust
LT0000903,CUST001552,127,2023-09-12,Promo Bonus
LT0000904,CUST001817,496,2023-09-20,Order Redeem
LT0000905,CUST000598,179,2021-02-27,Manual Adjust
LT0000906,CUST001447,-97,2021-01-20,Order Redeem
LT0000907,CUST002007,165,2022-09-28,Promo Bonus
LT0000908,CUST001792,-59,2020-04-10,Promo Bonus
LT0000909,CUST000013,441,2022-06-06,Manual Adjust
LT0000910,CUST000650,156,2020-05-05,Order Earn
LT0000911,CUST001880,64,2022-12-09,Promo Bonus
LT0000912,CUST000835,49,2022-04-26,Order Earn
LT0000913,CUST001177,282,2020-10-15,Promo Bonus
