review_id,order_id,product_id,customer_id,review_date,rating,review_text,helpful_votes
REV00000330,ORD0008091,PROD00438,CUST001716,2023-11-21,3,Very satisfied,6
REV00000331,ORD0005617,PROD00396,CUST001672,2021-11-13,5,Product damaged,33
REV00000332,ORD0000200,PROD00256,CUST000484,2024-06-19,4,Good quality,46
REV00000333,ORD0006311,PROD00462,CUST002240,2021-07-05,5,Fast delivery,25
REV00000334,ORD0001866,PROD00344,CUST000806,2023-09-15,5,Average product,10
REV00000335,ORD0004626,PROD00546,CUST002348,2023-07-13,5,Fast delivery,46
REV00000336,ORD0004999,PROD00406,CUST001938,2023-01-12,5,Very satisfied,31
REV00000337,ORD0006283,PROD00588,CUST001342,2024-04-10,4,Product damaged,36
REV00000338,ORD0003714,PROD00455,CUST001597,2022-08-08,4,Excellent value,22
REV00000339,ORD0002775,PROD00012,CUST002499,2024-08-11,4,Very satisfied,21
REV00000340,ORD0006602,PROD00473,CUST000017,2023-07-27,5,Very satisfied,17
REV00000341,ORD0001379,PROD00351,CUST001405,2024-07-02,3,Will buy again,1
REV00000342,ORD0006593,PROD00428,CUST000998,2024-01-07,4,Packaging was poor,28
REV00000343,ORD0003441,PROD00152,CUST000019,2023-04-08,4,Good quality,48
REV00000344,ORD0002932,PROD00485,CUST002130,2020-07-06,5,Average product,2
REV00000345,ORD0001456,PROD00075,CUST001363,2022-04-25,5,Will buy again,25
REV00000346,ORD0007661,PROD00310,CUST000479,2022-06-25,4,Excellent value,9
REV00000347,ORD0004686,PROD00173,CUST000888,2022-01-25,4,Product damaged,15
REV00000348,ORD0007321,PROD00553,CUST000723,2022-02-08,5,Very satisfied,22
REV00000349,ORD0001436,PROD00210,CUST001239,2023-12-12,5,Product damaged,8
REV00000350,ORD0006856,PROD00279,CUST001146,2022-01-03,3,Average product,3
REV00000351,ORD0001903,PROD00442,CUST000960,2022-08-06,4,Very satisfied,10
REV00000352,ORD0007425,PROD00536,CUST001530,2021-05-03,4,Fast delivery,33
REV00000353,ORD0006494,PROD00207,CUST001113,2020-10-29,5,Will buy again,17
REV00000354,ORD0006987,PROD00456,CUST000624,2020-06-16,3,Highly recommended,17
REV00000355,ORD0007161,PROD00012,CUST001780,2022-05-26,4,Not as expected,18
REV00000356,ORD0003683,PROD00321,CUST000196,2021-09-13,4,Excellent value,46
REV00000357,ORD0003237,PROD00296,CUST000193,2022-11-12,3,Average product,4
REV00000358,ORD0008166,PROD00405,CUST000982,2023-11-11,4,Average product,42
REV00000359,ORD0004503,PROD00424,CUST001640,2021-06-10,4,Not as expected,15
REV00000360,ORD0002972,PROD00124,CUST001417,2021-12-22,4,Average product,11
REV00000361,ORD0000766,PROD00309,CUST000570,2021-07-09,5,Good quality,21
REV00000362,ORD0008076,PROD00075,CUST001503,2023-11-13,4,Will buy again,8
REV00000363,ORD0004269,PROD00517,CUST000397,2024-03-13,5,Average product,17
REV00000364,ORD0002144,PROD00125,CUST001091,2021-08-28,5,Excellent value,4
REV00000365,ORD0002587,PROD00567,CUST001332,2023-11-21,4,Highly recommended,13
REV00000366,ORD0004791,PROD00351,CUST002055,2024-06-21,3,Will buy again,11
REV00000367,ORD0007497,PROD00071,CUST001113,2020-12-11,5,Very satisfied,6
REV00000368,ORD0002493,PROD00108,CUST001421,2021-08-13,3,Highly recommended,3
REV00000369,ORD0008820,PROD00038,CUST000132,2022-08-10,3,Will buy again,40
REV00000370,ORD0003534,PROD00404,CUST002245,2023-04-06,3,Highly recommended,22
REV00000371,ORD0006809,PROD00518,CUST001350,2020-06-29,4,Product damaged,26
REV00000372,ORD0004831,PROD00046,CUST001129,2022-07-12,4,Fast delivery,27
REV00000373,ORD0004952,PROD00014,CUST000312,2021-01-11,4,Very satisfied,20
REV00000374,ORD0005025,PROD00466,CUST001549,2024-08-02,5,Packaging was poor,18
REV00000375,ORD0006913,PROD00102,CUST002454,2023-12-09,3,Fast delivery,30
REV00000376,ORD0007851,PROD00396,CUST001502,2021-08-09,4,Good quality,19
REV00000377,ORD0007985,PROD00084,CUST002178,2023-11-10,5,Highly recommended,22
REV00000378,ORD0008908,PROD00137,CUST001185,2024-02-21,5,Product damaged,7
REV00000379,ORD0005134,PROD00166,CUST000607,2024-06-26,5,Highly recommended,10
REV00000380,ORD0005513,PROD00573,CUST000096,2022-02-04,4,Very satisfied,8
REV00000381,ORD0004747,PROD00588,CUST000454,2023-05-04,5,Excellent value,28
REV00000382,ORD0004958,PROD00233,CUST001433,2022-02-17,4,Will buy again,11
REV00000383,ORD0007509,PROD00093,CUST001963,2020-03-08,4,Fast delivery,35
REV00000384,ORD0000880,PROD00282,CUST002069,2023-02-17,5,Product damaged,16
REV00000385,ORD0006843,PROD00102,CUST001159,2022-07-23,4,Very satisfied,37
REV00000386,ORD0005846,PROD00305,CUST000377,2021-01-27,3,Excellent value,29
REV00000387,ORD0006283,PROD00046,CUST001342,2024-04-24,4,Good quality,33
REV00000388,ORD0000327,PROD00551,CUST000226,2023-04-26,5,Average product,26
REV00000389,ORD0003754,PROD00106,CUST001534,2024-02-14,5,Very satisfied,7
REV00000390,ORD0008186,PROD00292,CUST001457,2024-08-22,5,Excellent value,39
REV00000391,ORD0004004,PROD00367,CUST000102,2023-09-29,3,Fast delivery,11
REV00000392,ORD0003892,PROD00004,CUST002101,2022-05-23,5,Excellent value,2
REV00000393,ORD0005531,PROD00184,CUST002186,2020-08-31,4,Not as expected,11
REV00000394,ORD0002240,PROD00201,CUST001744,2022-10-29,3,Will buy again,1
REV00000395,ORD0004655,PROD00504,CUST001230,2024-03-21,4,Good quality,10
REV00000396,ORD0003076,PROD00084,CUST000103,2021-06-17,4,Product damaged,28
REV00000397,ORD0006888,PROD00548,CUST001416,2020-05-21,3,Very satisfied,22
REV00000398,ORD0004190,PROD00442,CUST002396,2021-01-29,4,Packaging was poor,48
REV00000399,ORD0004159,PROD00042,CUST000865,2024-06-01,5,Will buy again,28
REV00000400,ORD0008786,PROD00333,CUST000702,2021-01-15,3,Good quality,39
REV00000401,ORD0004195,PROD00003,CUST000562,2023-05-19,3,Excellent value,22
REV00000402,ORD0000688,PROD00007,CUST001758,2020-07-24,4,Very satisfied,40
REV00000403,ORD0004441,PROD00185,CUST001958,2022-01-16,3,Packaging was poor,6
REV00000404,ORD0005679,PROD00254,CUST001384,2024-01-18,4,Excellent value,26
REV00000405,ORD0007840,PROD00153,CUST000222,2023-05-22,4,Average product,2
REV00000406,ORD0004392,PROD00150,CUST000449,2020-09-15,4,Product damaged,8
REV00000407,ORD0007623,PROD00135,CUST002446,2022-06-16,3,Good quality,46
REV00000408,ORD0001790,PROD00508,CUST000042,2022-07-06,4,Product damaged,6
REV00000409,ORD0000025,PROD00120,CUST001874,2022-04-10,4,Good quality,15
REV00000410,ORD0002684,PROD00178,CUST001433,2020-07-15,3,Very satisfied,41
REV00000411,ORD0007794,PROD00467,CUST001417,2024-05-02,3,Very satisfied,0
REV00000412,ORD0001910,PROD00317,CUST000792,2021-10-05,3,Packaging was poor,21
REV00000413,ORD0002269,PROD00352,CUST002261,2023-02-16,5,Good quality,45
REV00000414,ORD0002095,PROD00445,CUST000178,2021-12-21,5,Not as expected,41
REV00000415,ORD0002126,PROD00407,CUST000626,2023-12-24,2,Product damaged,19
REV00000416,ORD0007190,PROD00189,CUST002125,2023-03-14,5,Will buy again,35
REV00000417,ORD0004368,PROD00474,CUST001939,2021-09-12,4,Fast delivery,22
REV00000418,ORD0001758,PROD00044,CUST002166,2024-01-17,3,Good quality,46
REV00000419,ORD0000077,PROD00252,CUST001659,2024-09-09,4,Very satisfied,14
REV00000420,ORD0005276,PROD00087,CUST000095,2021-05-24,4,Very satisfied,8
REV00000421,ORD0008177,PROD00357,CUST000385,2020-06-22,5,Fast delivery,22
REV00000422,ORD0005065,PROD00523,CUST002191,2023-11-22,5,Good quality,33
REV00000423,ORD0006875,PROD00402,CUST001912,2022-04-07,4,Fast delivery,46
REV00000424,ORD0004546,PROD00047,CUST001565,2020-06-12,2,Average product,3
REV00000425,ORD0002797,PROD00094,CUST001095,2020-05-02,4,Average product,17
REV00000426,ORD0001522,PROD00052,CUST002295,2023-06-09,3,Product damaged,3
REV00000427,ORD0000704,PROD00069,CUST000466,2024-04-07,4,Product damaged,20
REV00000428,ORD0006990,PROD00534,CUST002145,2020-09-25,4,Fast delivery,37
REV00000429,ORD0001393,PROD00307,CUST001030,2021-08-29,4,Average product,35
REV00000430,ORD0005528,PROD00583,CUST000942,2024-05-10,5,Good quality,30
REV00000431,ORD0007546,PROD00511,CUST000066,2020-05-14,5,Very satisfied,34
REV00000432,ORD0008845,PROD00092,CUST000878,2023-12-06,3,Highly recommended,14
REV00000433,ORD0002060,PROD00110,CUST002214,2020-02-26,5,Average product,14
REV00000434,ORD0006528,PROD00064,CUST000107,2021-05-12,3,Good quality,34
REV00000435,ORD0001514,PROD00531,CUST000253,2020-08-18,3,Very satisfied,14
REV00000436,ORD0003541,PROD00513,CUST001045,2022-02-22,2,Good quality,37
REV00000437,ORD0008479,PROD00152,CUST000778,2021-10-25,4,Excellent value,12
REV00000438,ORD0001243,PROD00359,CUST000902,2022-08-04,5,Average product,8
REV00000439,ORD0008160,PROD00416,CUST000815,2021-03-06,4,Highly recommended,18
REV00000440,ORD0005281,PROD00190,CUST001498,2022-12-30,5,Packaging was poor,10
REV00000441,ORD0001702,PROD00287,CUST001571,2023-07-19,5,Product damaged,5
REV00000442,ORD0008278,PROD00124,CUST001457,2021-06-14,5,Average product,16
REV00000443,ORD0006566,PROD00200,CUST000765,2020-07-07,3,Not as expected,12
REV00000444,ORD0003211,PROD00567,CUST001943,2021-04-24,4,Not as expected,7
REV00000445,ORD0005786,PROD00232,CUST000157,2023-02-24,4,Very satisfied,15
REV00000446,ORD0000179,PROD00563,CUST002065,2024-04-15,4,Not as expected,30
REV00000447,ORD0003978,PROD00556,CUST000932,2023-11-08,4,Average product,30
REV00000448,ORD0001936,PROD00422,CUST000472,2021-04-10,4,Highly recommended,48
REV00000449,ORD0006779,PROD00572,CUST001648,2024-08-13,5,Packaging was poor,0
REV00000450,ORD0005901,PROD00380,CUST000857,2023-07-26,3,Average product,31
REV00000451,ORD0000206,PROD00250,CUST000129,2021-10-03,3,Highly recommended,27
REV00000452,ORD0000572,PROD00134,CUST001824,2023-01-17,4,Not as expected,8
REV00000453,ORD0008331,PROD00377,CUST001308,2024-02-23,4,Product damaged,26
REV00000454,ORD0006073,PROD00196,CUST001421,2024-05-09,4,Average product,1
REV00000455,ORD0004838,PROD00497,CUST000032,2021-05-17,3,Will buy again,15
REV00000456,ORD0005205,PROD00519,CUST001434,2023-02-27,3,Very satisfied,31
REV00000457,ORD0003963,PROD00450,CUST000947,2020-04-07,2,Average product,4
REV00000458,ORD0003218,PROD00056,CUST002110,2022-12-09,5,Not as expected,34
REV00000459,ORD0005271,PROD00158,CUST000564,2021-03-22,5,Excellent value,3
REV00000460,ORD0002079,PROD00459,CUST001149,2022-05-06,4,Highly recommended,27
REV00000461,ORD0002268,PROD00533,CUST000949,2021-04-20,5,Very satisfied,20
REV00000462,ORD0008306,PROD00402,CUST000243,2023-03-01,5,Packaging was poor,34
REV00000463,ORD0004166,PROD00545,CUST001820,2020-04-10,3,Excellent value,11
REV00000464,ORD0007019,PROD00176,CUST001040,2021-12-29,5,Excellent value,22
REV00000465,ORD0005586,PROD00315,CUST001206,2022-04-26,4,Good quality,40
REV00000466,ORD0007450,PROD00438,CUST001557,2024-06-26,2,Excellent value,38
REV00000467,ORD0004452,PROD00168,CUST000176,2020-02-23,4,Product damaged,7
REV00000468,ORD0001457,PROD00287,CUST000811,2022-03-03,5,Product damaged,46
REV00000469,ORD0000257,PROD00452,CUST001524,2020-06-22,5,Packaging was poor,38
REV00000470,ORD0002257,PROD00341,CUST000403,2024-01-15,3,Average product,34
REV00000471,ORD0008681,PROD00519,CUST000570,2020-05-25,2,Packaging was poor,19
REV00000472,ORD0000101,PROD00003,CUST000758,2021-02-26,5,Will buy again,16
REV00000473,ORD0000136,PROD00250,CUST001569,2020-04-23,5,Packaging was poor,20
REV00000474,ORD0001501,PROD00523,CUST000598,2022-11-14,4,Good quality,49
REV00000475,ORD0008255,PROD00414,CUST000171,2020-11-28,4,Very satisfied,35
REV00000476,ORD0008312,PROD00223,CUST001799,2024-06-22,3,Excellent value,0
REV00000477,ORD0003467,PROD00285,CUST001363,2020-06-19,5,Very satisfied,46
REV00000478,ORD0003834,PROD00345,CUST002495,2023-02-01,4,Excellent value,9
REV00000479,ORD0008355,PROD00061,CUST001573,2024-04-17,3,Excellent value,33
REV00000480,ORD0002748,PROD00399,CUST001042,2020-08-04,5,Average product,31
REV00000481,ORD0005430,PROD00543,CUST002343,2022-12-23,1,Excellent value,9
REV00000482,ORD0006775,PROD00533,CUST002092,2023-10-07,5,Packaging was poor,42
REV00000483,ORD0006798,PROD00399,CUST000985,2021-12-15,4,Fast delivery,37
REV00000484,ORD0000647,PROD00384,CUST000048,2023-12-10,5,Fast delivery,31
REV00000485,ORD0003467,PROD00285,CUST001363,2020-05-03,4,Very satisfied,12
REV00000486,ORD0002882,PROD00042,CUST002349,2020-04-13,5,Very satisfied,9
REV00000487,ORD0006347,PROD00215,CUST001463,2024-06-15,4,Packaging was poor,48
REV00000488,ORD0001881,PROD00351,CUST001261,2024-08-25,4,Highly recommended,26
REV00000489,ORD0003259,PROD00372,CUST001250,2024-06-18,5,Not as expected,46
REV00000490,ORD0003288,PROD00467,CUST000808,2023-11-24,4,Product damaged,48
REV00000491,ORD0005361,PROD00362,CUST001154,2023-02-20,4,Average product,13
REV00000492,ORD0004801,PROD00431,CUST001502,2021-02-06,5,Packaging was poor,21
REV00000493,ORD0002452,PROD00399,CUST000467,2023-07-18,4,Very satisfied,18
REV00000494,ORD0003760,PROD00330,CUST000865,2024-03-05,4,Excellent value,2
REV00000495,ORD0003808,PROD00109,CUST002212,2024-01-08,3,Not as expected,29
REV00000496,ORD0005781,PROD00473,CUST002493,2022-04-02,5,Will buy again,46
REV00000497,ORD0000159,PROD00300,CUST000992,2024-07-05,4,Not as expected,1
REV00000498,ORD0001307,PROD00462,CUST000667,2022-04-14,4,Highly recommended,29
REV00000499,ORD0004826,PROD00233,CUST000375,2024-06-03,4,Not as expected,47
REV00000500,ORD0002396,PROD00518,CUST000671,2020-02-27,4,Very satisfied,3
REV00000501,ORD0006200,PROD00502,CUST000665,2020-07-09,4,Will buy again,28
REV00000502,ORD0001726,PROD00418,CUST001608,2024-08-15,4,Good quality,28
REV00000503,ORD0004826,PROD00129,CUST000375,2024-05-20,4,Not as expected,0
REV00000504,ORD0000365,PROD00382,CUST000319,2022-10-13,4,Good quality,5
REV00000505,ORD0008790,PROD00370,CUST001402,2020-07-23,3,Excellent value,2
REV00000506,ORD0004493,PROD00582,CUST000626,2023-06-01,4,Product damaged,19
REV00000507,ORD0004178,PROD00092,CUST000375,2021-11-10,5,Packaging was poor,13
REV00000508,ORD0004555,PROD00146,CUST000336,2024-09-13,5,Packaging was poor,44
REV00000509,ORD0008423,PROD00102,CUST000640,2021-10-14,5,Not as expected,1
REV00000510,ORD0005986,PROD00038,CUST002126,2023-03-07,5,Average product,7
REV00000511,ORD0001629,PROD00146,CUST002028,2024-02-07,4,Fast delivery,41
REV00000512,ORD0008525,PROD00400,CUST002138,2020-08-27,2,Good quality,27
REV00000513,ORD0001553,PROD00196,CUST001384,2023-11-23,2,Not as expected,40
REV00000514,ORD0008208,PROD00006,CUST002222,2024-10-10,5,Not as expected,34
REV00000515,ORD0005271,PROD00412,CUST000564,2021-05-08,5,Excellent value,43
REV00000516,ORD0005709,PROD00154,CUST001782,2021-07-27,3,Highly recommended,45
REV00000517,ORD0008945,PROD00453,CUST000179,2021-10-07,3,Packaging was poor,6
REV00000518,ORD0000619,PROD00180,CUST001589,2020-09-27,3,Average product,18
REV00000519,ORD0007000,PROD00106,CUST001148,2022-06-19,2,Excellent value,40
REV00000520,ORD0002460,PROD00514,CUST001856,2022-03-05,4,Very satisfied,6
REV00000521,ORD0007332,PROD00097,CUST002005,2023-10-08,3,Average product,37
REV00000522,ORD0000127,PROD00285,CUST000904,2022-08-09,4,Excellent value,12
REV00000523,ORD0007873,PROD00312,CUST002157,2021-09-24,4,Highly recommended,39
REV00000524,ORD0007161,PROD00520,CUST001780,2022-05-13,4,Not as expected,34
REV00000525,ORD0008425,PROD00078,CUST000042,2020-12-15,5,Excellent value,33
REV00000526,ORD0003213,PROD00155,CUST000228,2021-12-10,3,Will buy again,38
REV00000527,ORD0000073,PROD00057,CUST000522,2021-12-03,2,Not as expected,25
REV00000528,ORD0001357,PROD00589,CUST000534,2021-03-14,4,Highly recommended,22
REV00000529,ORD0000394,PROD00321,CUST001945,2022-04-04,4,Product damaged,19
REV00000530,ORD0000422,PROD00539,CUST002082,2020-04-23,2,Good quality,32
REV00000531,ORD0002971,PROD00405,CUST000859,2023-03-26,3,Product damaged,42
REV00000532,ORD0003368,PROD00338,CUST000562,2020-10-15,2,Average product,1
REV00000533,ORD0002503,PROD00213,CUST000270,2022-03-11,5,Not as expected,18
REV00000534,ORD0007121,PROD00247,CUST000409,2021-04-07,3,Fast delivery,40
REV00000535,ORD0002149,PROD00054,CUST002332,2022-01-05,4,Highly recommended,41
REV00000536,ORD0008792,PROD00527,CUST002413,2021-03-26,5,Product damaged,6
REV00000537,ORD0001375,PROD00233,CUST001268,2020-02-29,3,Product damaged,6
REV00000538,ORD0006274,PROD00252,CUST001079,2023-12-15,5,Packaging was poor,10
REV00000539,ORD0008478,PROD00309,CUST002107,2023-08-25,2,Packaging was poor,46
REV00000540,ORD0006618,PROD00283,CUST001714,2022-12-05,4,Product damaged,3
REV00000541,ORD0007728,PROD00450,CUST002082,2024-10-05,2,Product damaged,5
REV00000542,ORD0001492,PROD00495,CUST002254,2024-07-05,3,Will buy again,47
REV00000543,ORD0007841,PROD00598,CUST001388,2021-04-03,4,Fast delivery,28
REV00000544,ORD0008775,PROD00197,CUST001439,2021-12-03,4,Average product,5
REV00000545,ORD0004492,PROD00174,CUST001721,2024-07-05,4,Very satisfied,36
REV00000546,ORD0006788,PROD00374,CUST001379,2020-06-18,5,Excellent value,13
REV00000547,ORD0002956,PROD00102,CUST000864,2022-10-05,5,Excellent value,2
REV00000548,ORD0000774,PROD00294,CUST001955,2023-09-29,4,Excellent value,32
REV00000549,ORD0005467,PROD00179,CUST001926,2020-07-19,4,Excellent value,11
REV00000550,ORD0007538,PROD00581,CUST001223,2020-03-11,4,Fast delivery,33
REV00000551,ORD0004361,PROD00061,CUST000946,2022-07-17,4,Fast delivery,41
REV00000552,ORD0002923,PROD00453,CUST000177,2022-10-26,5,Not as expected,42
REV00000553,ORD0001970,PROD00311,CUST000858,2024-05-21,5,Packaging was poor,1
REV00000554,ORD0003801,PROD00577,CUST002451,2022-10-18,5,Highly recommended,10
REV00000555,ORD0004504,PROD00150,CUST001551,2023-09-09,3,Not as expected,4
REV00000556,ORD0004869,PROD00526,CUST000871,2021-07-09,4,Good quality,42
REV00000557,ORD0006057,PROD00058,CUST001455,2024-07-27,4,Product damaged,20
REV00000558,ORD0005911,PROD00526,CUST000096,2022-08-31,5,Packaging was poor,19
REV00000559,ORD0002749,PROD00394,CUST001470,2023-08-22,2,Average product,34
REV00000560,ORD0004593,PROD00295,CUST002481,2021-06-26,3,Product damaged,33
REV00000561,ORD0002024,PROD00551,CUST001584,2022-12-29,4,Average product,2
REV00000562,ORD0001459,PROD00265,CUST000814,2023-03-22,2,Fast delivery,2
REV00000563,ORD0008886,PROD00591,CUST000418,2022-01-26,3,Product damaged,17
REV00000564,ORD0002786,PROD00508,CUST001491,2022-06-04,4,Fast delivery,37
REV00000565,ORD0001654,PROD00331,CUST001740,2020-09-14,3,Product damaged,12
REV00000566,ORD0006883,PROD00367,CUST000270,2022-01-26,5,Will buy again,22
REV00000567,ORD0002329,PROD00136,CUST000948,2023-01-27,5,Very satisfied,25
REV00000568,ORD0008282,PROD00280,CUST000607,2020-11-15,5,Product damaged,7
REV00000569,ORD0007073,PROD00294,CUST000216,2020-04-02,2,Will buy again,20
REV00000570,ORD0007675,PROD00301,CUST000828,2022-02-21,4,Good quality,33
REV00000571,ORD0004833,PROD00069,CUST001325,2020-12-31,3,Good quality,31
REV00000572,ORD0007339,PROD00116,CUST000232,2021-03-14,4,Highly recommended,29
REV00000573,ORD0005893,PROD00547,CUST001623,2020-05-18,5,Highly recommended,24
REV00000574,ORD0007406,PROD00087,CUST001916,2023-08-19,3,Good quality,37
REV00000575,ORD0007189,PROD00329,CUST001194,2024-01-08,4,Will buy again,3
REV00000576,ORD0007105,PROD00489,CUST001379,2020-06-17,2,Excellent value,7
REV00000577,ORD0005057,PROD00220,CUST002379,2024-02-21,5,Good quality,40
REV00000578,ORD0008110,PROD00515,CUST001881,2022-02-23,4,Packaging was poor,6
REV00000579,ORD0008908,PROD00137,CUST001185,2024-01-25,4,Highly recommended,27
REV00000580,ORD0000340,PROD00531,CUST001696,2023-03-30,3,Packaging was poor,13
REV00000581,ORD0005621,PROD00303,CUST001252,2024-03-17,5,Packaging was poor,23
REV00000582,ORD0008124,PROD00472,CUST001101,2023-05-15,4,Will buy again,25
REV00000583,ORD0008044,PROD00246,CUST000403,2020-04-22,4,Will buy again,47
REV00000584,ORD0000413,PROD00563,CUST002060,2020-03-01,4,Average product,7
REV00000585,ORD0004466,PROD00363,CUST001156,2023-06-10,5,Highly recommended,9
REV00000586,ORD0001746,PROD00133,CUST001152,2023-05-16,4,Will buy again,13
