customer_id,join_date,city,gender,age_group,loyalty_tier
CUST001834,2020-05-10,Chennai,Male,36-45,Gold
CUST001835,2022-09-02,Mumbai,Female,26-35,Bronze
CUST001836,2022-07-07,Mumbai,Male,26-35,Silver
CUST001837,2024-05-12,Bangalore,Female,46-55,Silver
CUST001838,2022-01-11,Hyderabad,Male,36-45,Silver
CUST001839,2022-11-17,Hyderabad,Female,26-35,Bronze
CUST001840,2023-04-30,Jaipur,Female,36-45,Silver
CUST001841,2020-08-11,Lucknow,Male,18-25,Bronze
CUST001842,2022-07-14,Delhi,Male,36-45,Bronze
CUST001843,2022-10-28,Delhi,Male,26-35,Platinum
CUST001844,2021-03-29,Pune,Female,26-35,Bronze
CUST001845,2023-06-13,Jaipur,Male,26-35,Bronze
CUST001846,2020-03-29,Mumbai,Male,18-25,Gold
CUST001847,2024-01-29,Jaipur,Male,18-25,Bronze
CUST001848,2024-05-23,Jaipur,Male,56+,Silver
CUST001849,2024-11-10,Jaipur,Female,26-35,Bronze
CUST001850,2023-09-11,Hyderabad,Female,26-35,Bronze
CUST001851,2022-12-03,Jaipur,Male,18-25,Bronze
CUST001852,2021-09-09,Chennai,Male,18-25,Bronze
CUST001853,2022-07-27,Delhi,Female,36-45,Bronze
CUST001854,2023-08-10,Pune,Female,26-35,Silver
CUST001855,2020-03-04,Chennai,Male,26-35,Silver
CUST001856,2020-05-04,Pune,Male,18-25,Gold
CUST001857,2022-09-07,Bangalore,Male,36-45,Bronze
CUST001858,2024-10-01,Pune,Female,18-25,Silver
CUST001859,2022-04-02,Delhi,Male,18-25,Silver
CUST001860,2022-05-23,Delhi,Female,26-35,Gold
CUST001861,2023-11-06,Jaipur,Female,26-35,Bronze
CUST001862,2020-08-09,Kolkata,Female,18-25,Silver
CUST001863,2022-10-01,Bangalore,Male,36-45,Gold
CUST001864,2023-12-29,Mumbai,Male,36-45,Bronze
CUST001865,2022-06-27,Ahmedabad,Male,46-55,Gold
CUST001866,2020-05-30,Pune,Male,26-35,Bronze
CUST001867,2020-06-14,Kolkata,Female,18-25,Silver
CUST001868,2021-10-21,Jaipur,Other,26-35,Gold
CUST001869,2023-05-30,Hyderabad,Female,56+,Silver
CUST001870,2020-10-30,Mumbai,Female,26-35,Bronze
CUST001871,2020-05-14,Lucknow,Male,36-45,Bronze
CUST001872,2020-09-15,Kolkata,Male,18-25,Gold
CUST001873,2021-07-17,Hyderabad,Male,26-35,Bronze
CUST001874,2023-07-02,Bangalore,Female,18-25,Bronze
CUST001875,2023-07-20,Jaipur,Female,26-35,Silver
CUST001876,2023-04-13,Mumbai,Female,46-55,Bronze
CUST001877,2023-01-28,Mumbai,Male,56+,Bronze
CUST001878,2023-12-29,Mumbai,Male,26-35,Bronze
CUST001879,2021-10-27,Bangalore,Female,26-35,Bronze
CUST001880,2022-02-19,Pune,Male,46-55,Silver
CUST001881,2023-05-08,Lucknow,Female,36-45,Silver
CUST001882,2022-12-22,Bangalore,Female,18-25,Silver
CUST001883,2021-08-26,Ahmedabad,Female,26-35,Gold
CUST001884,2022-07-18,Lucknow,Male,18-25,Gold
CUST001885,2022-11-01,Delhi,Male,26-35,Silver
CUST001886,2023-05-24,Jaipur,Male,26-35,Bronze
CUST001887,2022-05-31,Bangalore,Male,26-35,Silver
CUST001888,2020-07-22,Hyderabad,Male,26-35,Bronze
CUST001889,2024-06-12,Lucknow,Female,18-25,Silver
CUST001890,2023-12-08,Ahmedabad,Female,26-35,Silver
CUST001891,2020-08-22,Delhi,Male,46-55,Bronze
CUST001892,2024-10-12,Pune,Male,36-45,Gold
CUST001893,2023-09-02,Hyderabad,Male,26-35,Bronze
CUST001894,2023-08-26,Lucknow,Male,46-55,Silver
CUST001895,2024-12-02,Jaipur,Female,46-55,Bronze
CUST001896,2024-04-23,Hyderabad,Male,18-25,Gold
CUST001897,2023-02-03,Delhi,Male,18-25,Bronze
CUST001898,2024-01-16,Hyderabad,Male,36-45,Bronze
CUST001899,2024-11-07,Chennai,Female,46-55,Bronze
CUST001900,2021-03-16,Kolkata,Female,56+,Bronze
CUST001901,2022-05-30,Pune,Male,46-55,Bronze
CUST001902,2022-07-13,Delhi,Female,36-45,Silver
CUST001903,2021-04-12,Hyderabad,Female,26-35,Bronze
CUST001904,2022-04-27,Kolkata,Female,18-25,Bronze
CUST001905,2021-11-25,Kolkata,Male,18-25,Bronze
CUST001906,2024-08-21,Hyderabad,Female,26-35,Gold
CUST001907,2022-07-17,Jaipur,Female,36-45,Silver
CUST001908,2022-03-27,Chennai,Female,26-35,Silver
CUST001909,2022-05-01,Bangalore,Female,36-45,Silver
CUST001910,2024-02-03,Chennai,Female,26-35,Bronze
CUST001911,2020-07-13,Hyderabad,Male,26-35,Bronze
CUST001912,2021-10-02,Pune,Female,18-25,Bronze
CUST001913,2022-05-24,Bangalore,Female,26-35,Gold
CUST001914,2021-10-02,Delhi,Female,36-45,Platinum
CUST001915,2023-09-24,Chennai,Male,36-45,Bronze
CUST001916,2021-06-06,Hyderabad,Female,56+,Bronze
CUST001917,2022-02-05,Chennai,Female,26-35,Bronze
CUST001918,2020-11-08,Bangalore,Male,26-35,Bronze
CUST001919,2023-11-07,Ahmedabad,Female,26-35,Silver
CUST001920,2022-08-29,Lucknow,Female,26-35,Bronze
CUST001921,2020-05-17,Chennai,Female,46-55,Gold
CUST001922,2020-07-05,Delhi,Male,36-45,Bronze
CUST001923,2024-08-30,Delhi,Male,46-55,Gold
CUST001924,2020-06-23,Mumbai,Female,18-25,Silver
CUST001925,2020-07-09,Chennai,Male,46-55,Silver
CUST001926,2022-06-03,Lucknow,Female,18-25,Silver
CUST001927,2020-07-16,Jaipur,Female,46-55,Silver
CUST001928,2024-03-04,Kolkata,Female,26-35,Silver
CUST001929,2024-02-22,Lucknow,Male,26-35,Silver
CUST001930,2022-02-02,Kolkata,Female,26-35,Silver
CUST001931,2024-07-20,Kolkata,Male,46-55,Platinum
CUST001932,2020-09-23,Ahmedabad,Male,18-25,Silver
CUST001933,2023-02-13,Mumbai,Male,26-35,Silver
CUST001934,2020-05-02,Lucknow,Male,46-55,Gold
CUST001935,2023-04-16,Lucknow,Other,26-35,Bronze
CUST001936,2023-02-24,Ahmedabad,Other,18-25,Bronze
CUST001937,2023-02-24,Chennai,Male,26-35,Bronze
CUST001938,2021-11-06,Chennai,Female,26-35,Silver
CUST001939,2023-10-04,Chennai,Male,46-55,Gold
CUST001940,2020-09-07,Pune,Female,36-45,Bronze
CUST001941,2022-04-21,Kolkata,Female,26-35,Silver
CUST001942,2021-12-25,Pune,Female,56+,Silver
CUST001943,2024-11-24,Mumbai,Male,26-35,Bronze
CUST001944,2023-09-24,Ahmedabad,Female,18-25,Silver
CUST001945,2024-03-16,Lucknow,Male,26-35,Gold
CUST001946,2022-05-16,Kolkata,Other,26-35,Bronze
CUST001947,2024-11-12,Pune,Male,18-25,Silver
CUST001948,2024-01-16,Pune,Female,46-55,Silver
CUST001949,2020-04-15,Hyderabad,Female,36-45,Bronze
CUST001950,2021-08-12,Pune,Female,26-35,Bronze
CUST001951,2023-05-14,Jaipur,Male,26-35,Platinum
CUST001952,2021-10-01,Lucknow,Female,36-45,Bronze
CUST001953,2021-12-21,Jaipur,Male,46-55,Bronze
CUST001954,2020-07-31,Lucknow,Female,46-55,Bronze
CUST001955,2023-03-29,Ahmedabad,Male,26-35,Silver
CUST001956,2022-11-05,Lucknow,Male,36-45,Silver
CUST001957,2021-03-11,Jaipur,Female,26-35,Silver
CUST001958,2020-11-12,Lucknow,Male,26-35,Bronze
CUST001959,2023-09-06,Ahmedabad,Male,18-25,Gold
CUST001960,2022-09-14,Ahmedabad,Male,18-25,Bronze
CUST001961,2021-04-04,Mumbai,Male,26-35,Bronze
CUST001962,2024-10-01,Lucknow,Female,26-35,Bronze
CUST001963,2020-08-09,Hyderabad,Female,18-25,Bronze
CUST001964,2021-12-18,Chennai,Male,36-45,Gold
CUST001965,2024-09-27,Delhi,Male,18-25,Gold
CUST001966,2023-02-13,Ahmedabad,Male,26-35,Bronze
CUST001967,2022-01-22,Bangalore,Male,26-35,Gold
CUST001968,2020-08-23,Chennai,Female,56+,Silver
CUST001969,2024-04-10,Kolkata,Female,26-35,Gold
CUST001970,2021-07-24,Lucknow,Male,18-25,Bronze
CUST001971,2023-03-21,Jaipur,Male,26-35,Silver
CUST001972,2021-04-08,Delhi,Male,46-55,Bronze
CUST001973,2024-07-11,Bangalore,Female,56+,Gold
CUST001974,2022-05-28,Chennai,Other,26-35,Bronze
CUST001975,2024-09-26,Lucknow,Male,26-35,Silver
CUST001976,2023-02-22,Mumbai,Male,46-55,Bronze
CUST001977,2024-04-20,Kolkata,Female,18-25,Bronze
CUST001978,2024-08-03,Delhi,Female,36-45,Silver
CUST001979,2023-06-27,Hyderabad,Male,26-35,Gold
CUST001980,2023-06-10,Mumbai,Male,18-25,Silver
CUST001981,2023-10-14,Bangalore,Male,26-35,Gold
CUST001982,2023-08-09,Delhi,Female,26-35,Bronze
CUST001983,2023-02-14,Mumbai,Male,36-45,Silver
CUST001984,2020-02-23,Kolkata,Male,46-55,Bronze
CUST001985,2023-06-01,Hyderabad,Female,26-35,Bronze
CUST001986,2023-09-09,Mumbai,Male,46-55,Silver
CUST001987,2024-08-25,Pune,Female,18-25,Silver
CUST001988,2023-11-21,Hyderabad,Male,26-35,Silver
CUST001989,2021-07-01,Bangalore,Male,18-25,Silver
CUST001990,2020-02-29,Kolkata,Female,46-55,Silver
CUST001991,2021-01-04,Lucknow,Male,36-45,Bronze
CUST001992,2021-07-13,Jaipur,Other,36-45,Bronze
CUST001993,2023-12-10,Jaipur,Female,46-55,Silver
CUST001994,2024-04-10,Jaipur,Male,36-45,Bronze
CUST001995,2021-09-24,Delhi,Female,56+,Bronze
CUST001996,2021-11-26,Bangalore,Male,36-45,Bronze
CUST001997,2021-12-19,Kolkata,Female,46-55,Silver
CUST001998,2020-01-13,Hyderabad,Male,26-35,Bronze
CUST001999,2021-01-06,Delhi,Female,18-25,Silver
CUST002000,2024-11-16,Bangalore,Male,26-35,Silver
CUST002001,2020-10-20,Lucknow,Male,18-25,Bronze
CUST002002,2023-03-05,Pune,Female,26-35,Silver
CUST002003,2023-09-08,Kolkata,Female,26-35,Silver
CUST002004,2022-03-31,Jaipur,Male,36-45,Silver
CUST002005,2020-05-22,Mumbai,Male,18-25,Silver
CUST002006,2020-10-17,Kolkata,Female,18-25,Bronze
CUST002007,2024-02-26,Ahmedabad,Female,26-35,Silver
CUST002008,2023-07-20,Bangalore,Male,56+,Bronze
CUST002009,2020-03-03,Chennai,Male,26-35,Gold
CUST002010,2020-07-06,Lucknow,Male,26-35,Gold
CUST002011,2024-03-08,Pune,Female,36-45,Silver
CUST002012,2022-12-22,Lucknow,Male,36-45,Bronze
CUST002013,2021-03-16,Kolkata,Male,26-35,Bronze
CUST002014,2022-02-09,Chennai,Female,26-35,Bronze
CUST002015,2022-05-09,Ahmedabad,Male,18-25,Bronze
CUST002016,2022-07-18,Hyderabad,Female,56+,Bronze
CUST002017,2021-11-29,Mumbai,Male,18-25,Silver
CUST002018,2020-11-18,Chennai,Male,26-35,Bronze
CUST002019,2022-01-27,Bangalore,Male,18-25,Platinum
CUST002020,2021-09-30,Jaipur,Female,18-25,Bronze
CUST002021,2024-01-17,Ahmedabad,Male,36-45,Gold
CUST002022,2021-10-26,Mumbai,Female,18-25,Gold
CUST002023,2024-05-09,Pune,Female,18-25,Silver
CUST002024,2023-03-08,Jaipur,Female,26-35,Silver
CUST002025,2023-05-06,Kolkata,Male,18-25,Bronze
CUST002026,2020-06-22,Chennai,Male,18-25,Silver
CUST002027,2020-04-17,Mumbai,Male,46-55,Bronze
CUST002028,2020-11-14,Delhi,Male,36-45,Bronze
CUST002029,2020-11-18,Hyderabad,Male,46-55,Silver
CUST002030,2024-03-25,Hyderabad,Female,46-55,Bronze
CUST002031,2023-06-19,Ahmedabad,Male,36-45,Silver
CUST002032,2020-04-11,Pune,Male,18-25,Bronze
CUST002033,2023-10-12,Ahmedabad,Male,36-45,Bronze
CUST002034,2020-06-16,Delhi,Female,46-55,Bronze
CUST002035,2021-07-11,Bangalore,Male,36-45,Bronze
CUST002036,2022-06-26,Pune,Female,26-35,Bronze
CUST002037,2023-09-17,Lucknow,Male,18-25,Bronze
CUST002038,2022-05-18,Bangalore,Female,46-55,Bronze
CUST002039,2022-09-21,Pune,Female,36-45,Gold
CUST002040,2023-05-28,Pune,Male,56+,Bronze
CUST002041,2022-06-24,Delhi,Male,18-25,Silver
CUST002042,2022-04-28,Kolkata,Male,18-25,Bronze
CUST002043,2021-07-13,Delhi,Male,18-25,Gold
CUST002044,2021-03-17,Pune,Female,36-45,Bronze
CUST002045,2024-03-26,Mumbai,Female,18-25,Bronze
CUST002046,2022-11-15,Bangalore,Female,18-25,Silver
CUST002047,2020-08-21,Delhi,Female,56+,Bronze
CUST002048,2021-12-07,Kolkata,Male,18-25,Silver
CUST002049,2022-05-30,Chennai,Male,46-55,Bronze
CUST002050,2020-08-15,Ahmedabad,Female,26-35,Platinum
CUST002051,2021-08-03,Pune,Male,46-55,Bronze
CUST002052,2023-10-20,Lucknow,Female,26-35,Bronze
CUST002053,2023-10-21,Chennai,Male,46-55,Silver
CUST002054,2023-04-29,Hyderabad,Male,46-55,Bronze
CUST002055,2022-09-23,Jaipur,Other,18-25,Gold
CUST002056,2022-12-15,Kolkata,Male,18-25,Bronze
CUST002057,2023-09-28,Lucknow,Other,26-35,Silver
CUST002058,2021-09-23,Jaipur,Other,36-45,Bronze
CUST002059,2020-04-03,Kolkata,Female,46-55,Gold
CUST002060,2021-03-27,Mumbai,Female,26-35,Silver
CUST002061,2022-03-20,Ahmedabad,Female,36-45,Bronze
CUST002062,2023-05-12,Chennai,Female,18-25,Bronze
CUST002063,2020-04-22,Bangalore,Male,46-55,Bronze
CUST002064,2020-01-16,Kolkata,Male,56+,Platinum
CUST002065,2021-02-22,Bangalore,Female,26-35,Bronze
CUST002066,2021-09-09,Ahmedabad,Male,26-35,Bronze
CUST002067,2021-03-08,Pune,Male,18-25,Bronze
CUST002068,2024-04-20,Hyderabad,Male,26-35,Bronze
CUST002069,2020-10-08,Chennai,Female,26-35,Silver
CUST002070,2024-04-14,Ahmedabad,Female,18-25,Platinum
CUST002071,2021-06-07,Ahmedabad,Male,26-35,Silver
CUST002072,2021-08-15,Mumbai,Female,26-35,Gold
CUST002073,2021-11-02,Jaipur,Female,26-35,Silver
CUST002074,2020-09-02,Hyderabad,Female,26-35,Bronze
CUST002075,2020-01-16,Chennai,Female,18-25,Bronze
CUST002076,2022-10-15,Pune,Female,36-45,Silver
CUST002077,2024-03-09,Pune,Male,36-45,Platinum
CUST002078,2022-05-31,Delhi,Female,26-35,Gold
CUST002079,2020-12-25,Ahmedabad,Male,18-25,Bronze
CUST002080,2020-09-21,Kolkata,Female,36-45,Bronze
CUST002081,2022-02-17,Mumbai,Other,56+,Bronze
CUST002082,2022-12-26,Hyderabad,Male,18-25,Gold
CUST002083,2023-12-12,Pune,Male,26-35,Gold
CUST002084,2021-04-16,Chennai,Female,18-25,Silver
CUST002085,2022-10-21,Delhi,Male,26-35,Bronze
CUST002086,2023-02-18,Chennai,Female,18-25,Silver
CUST002087,2024-09-02,Mumbai,Male,26-35,Bronze
CUST002088,2023-09-30,Kolkata,Male,36-45,Bronze
CUST002089,2024-07-09,Delhi,Other,26-35,Silver
CUST002090,2021-12-26,Delhi,Female,26-35,Bronze
CUST002091,2020-05-27,Jaipur,Female,26-35,Bronze
CUST002092,2022-03-24,Hyderabad,Male,26-35,Gold
CUST002093,2024-10-30,Delhi,Female,18-25,Silver
CUST002094,2024-02-28,Jaipur,Female,18-25,Bronze
CUST002095,2020-03-27,Jaipur,Female,46-55,Silver
CUST002096,2022-06-12,Mumbai,Female,18-25,Bronze
CUST002097,2020-02-08,Bangalore,Female,36-45,Silver
CUST002098,2022-07-30,Chennai,Male,46-55,Silver
CUST002099,2020-06-08,Kolkata,Male,26-35,Silver
CUST002100,2024-10-31,Lucknow,Female,26-35,Silver
CUST002101,2021-10-03,Chennai,Male,26-35,Bronze
CUST002102,2023-03-25,Delhi,Female,46-55,Bronze
CUST002103,2022-05-29,Kolkata,Male,46-55,Bronze
CUST002104,2023-03-20,Pune,Female,36-45,Bronze
CUST002105,2022-04-08,Bangalore,Female,18-25,Silver
CUST002106,2023-12-24,Pune,Male,36-45,Bronze
CUST002107,2023-08-04,Pune,Male,26-35,Bronze
CUST002108,2022-05-05,Hyderabad,Male,26-35,Bronze
CUST002109,2021-08-15,Chennai,Female,18-25,Platinum
CUST002110,2020-08-23,Lucknow,Female,18-25,Bronze
CUST002111,2022-04-09,Mumbai,Male,36-45,Silver
CUST002112,2020-02-12,Lucknow,Female,26-35,Bronze
CUST002113,2021-10-27,Pune,Male,26-35,Bronze
CUST002114,2020-12-17,Delhi,Male,26-35,Bronze
CUST002115,2024-06-29,Bangalore,Female,46-55,Silver
CUST002116,2023-06-19,Ahmedabad,Male,36-45,Silver
CUST002117,2022-07-31,Lucknow,Male,26-35,Gold
CUST002118,2024-08-30,Pune,Male,18-25,Bronze
CUST002119,2023-11-13,Bangalore,Male,26-35,Bronze
CUST002120,2022-01-11,Kolkata,Male,46-55,Gold
CUST002121,2020-06-29,Chennai,Male,26-35,Bronze
CUST002122,2022-06-13,Jaipur,Female,26-35,Silver
CUST002123,2024-09-25,Hyderabad,Male,26-35,Silver
CUST002124,2020-08-04,Bangalore,Female,26-35,Bronze
CUST002125,2021-05-13,Delhi,Male,46-55,Silver
CUST002126,2022-06-11,Delhi,Male,26-35,Bronze
CUST002127,2023-04-21,Bangalore,Female,18-25,Bronze
CUST002128,2022-03-31,Delhi,Other,18-25,Bronze
CUST002129,2022-12-09,Chennai,Male,26-35,Gold
CUST002130,2020-06-10,Delhi,Female,46-55,Bronze
CUST002131,2022-03-21,Lucknow,Female,26-35,Silver
CUST002132,2024-11-17,Jaipur,Female,46-55,Gold
CUST002133,2021-09-27,Delhi,Female,36-45,Silver
CUST002134,2024-03-07,Jaipur,Male,18-25,Silver
CUST002135,2021-11-26,Pune,Male,18-25,Bronze
CUST002136,2021-03-29,Mumbai,Female,18-25,Bronze
CUST002137,2021-11-13,Chennai,Male,36-45,Bronze
CUST002138,2024-05-14,Mumbai,Female,18-25,Silver
CUST002139,2020-12-10,Pune,Male,26-35,Platinum
CUST002140,2020-06-05,Chennai,Male,26-35,Gold
CUST002141,2022-11-11,Bangalore,Female,36-45,Gold
CUST002142,2023-07-20,Bangalore,Male,18-25,Gold
CUST002143,2020-08-21,Jaipur,Female,26-35,Bronze
CUST002144,2022-12-22,Pune,Female,26-35,Silver
CUST002145,2022-11-10,Jaipur,Female,26-35,Gold
CUST002146,2021-02-01,Hyderabad,Female,46-55,Bronze
CUST002147,2024-05-08,Delhi,Female,18-25,Platinum
CUST002148,2021-12-16,Ahmedabad,Female,46-55,Bronze
CUST002149,2021-12-20,Hyderabad,Female,36-45,Silver
CUST002150,2024-01-29,Delhi,Male,26-35,Silver
CUST002151,2024-08-04,Chennai,Male,36-45,Platinum
CUST002152,2023-08-14,Jaipur,Male,26-35,Bronze
CUST002153,2024-07-27,Chennai,Male,18-25,Silver
CUST002154,2020-10-29,Chennai,Female,36-45,Silver
CUST002155,2021-04-28,Delhi,Female,26-35,Bronze
CUST002156,2020-07-29,Pune,Female,36-45,Silver
CUST002157,2020-10-26,Delhi,Male,26-35,Silver
CUST002158,2021-06-08,Kolkata,Female,46-55,Silver
CUST002159,2021-02-08,Bangalore,Male,26-35,Bronze
CUST002160,2020-12-21,Bangalore,Female,18-25,Bronze
CUST002161,2023-05-18,Hyderabad,Female,26-35,Silver
CUST002162,2020-11-09,Bangalore,Male,36-45,Bronze
CUST002163,2024-04-05,Delhi,Male,36-45,Bronze
CUST002164,2024-04-03,Lucknow,Male,26-35,Platinum
CUST002165,2023-09-04,Jaipur,Female,46-55,Silver
CUST002166,2020-06-03,Delhi,Female,26-35,Silver
CUST002167,2020-12-28,Delhi,Female,26-35,Bronze
CUST002168,2024-05-01,Ahmedabad,Male,46-55,Bronze
CUST002169,2023-07-10,Jaipur,Male,46-55,Bronze
CUST002170,2022-10-08,Kolkata,Female,36-45,Bronze
CUST002171,2022-08-08,Bangalore,Female,46-55,Silver
CUST002172,2024-03-25,Jaipur,Male,18-25,Silver
CUST002173,2023-02-28,Bangalore,Male,46-55,Bronze
CUST002174,2024-04-05,Hyderabad,Female,26-35,Bronze
CUST002175,2023-04-01,Jaipur,Male,18-25,Bronze
CUST002176,2022-07-08,Bangalore,Male,18-25,Bronze
CUST002177,2023-10-26,Kolkata,Male,26-35,Bronze
CUST002178,2023-03-02,Mumbai,Female,26-35,Gold
CUST002179,2023-08-09,Chennai,Female,26-35,Silver
CUST002180,2023-07-25,Chennai,Female,18-25,Silver
CUST002181,2023-07-03,Kolkata,Female,26-35,Bronze
CUST002182,2021-10-23,Ahmedabad,Female,26-35,Gold
CUST002183,2024-11-04,Mumbai,Male,26-35,Silver
CUST002184,2023-07-08,Hyderabad,Female,26-35,Silver
CUST002185,2021-10-09,Kolkata,Male,36-45,Bronze
CUST002186,2020-11-05,Chennai,Female,46-55,Platinum
CUST002187,2022-06-19,Chennai,Male,36-45,Gold
CUST002188,2020-05-19,Chennai,Male,26-35,Gold
CUST002189,2022-08-18,Pune,Male,36-45,Bronze
CUST002190,2022-06-24,Kolkata,Male,18-25,Bronze
CUST002191,2023-07-17,Delhi,Male,18-25,Bronze
CUST002192,2021-09-12,Hyderabad,Male,26-35,Bronze
CUST002193,2024-06-18,Chennai,Other,46-55,Gold
CUST002194,2021-07-16,Bangalore,Male,18-25,Bronze
CUST002195,2023-04-26,Kolkata,Female,18-25,Bronze
CUST002196,2020-04-25,Pune,Female,18-25,Bronze
CUST002197,2021-12-21,Kolkata,Other,46-55,Bronze
CUST002198,2022-11-05,Hyderabad,Female,36-45,Bronze
CUST002199,2020-05-31,Pune,Female,26-35,Silver
CUST002200,2021-09-27,Hyderabad,Male,26-35,Silver
CUST002201,2022-08-03,Kolkata,Male,26-35,Bronze
CUST002202,2022-07-14,Delhi,Male,36-45,Bronze
CUST002203,2020-03-18,Hyderabad,Female,18-25,Bronze
CUST002204,2020-04-26,Pune,Female,46-55,Bronze
CUST002205,2022-01-25,Pune,Male,26-35,Silver
CUST002206,2024-08-30,Hyderabad,Male,36-45,Silver
CUST002207,2021-08-10,Lucknow,Female,18-25,Silver
CUST002208,2020-06-06,Kolkata,Male,26-35,Silver
CUST002209,2023-08-13,Lucknow,Female,26-35,Bronze
CUST002210,2024-11-04,Ahmedabad,Female,26-35,Platinum
CUST002211,2024-10-17,Kolkata,Female,18-25,Gold
CUST002212,2020-07-03,Hyderabad,Female,36-45,Gold
CUST002213,2023-06-13,Mumbai,Female,18-25,Bronze
CUST002214,2023-05-01,Hyderabad,Female,36-45,Gold
CUST002215,2022-11-04,Lucknow,Female,46-55,Gold
CUST002216,2022-02-26,Delhi,Female,26-35,Gold
CUST002217,2022-08-05,Hyderabad,Male,36-45,Bronze
CUST002218,2023-04-03,Hyderabad,Male,36-45,Silver
CUST002219,2023-02-09,Delhi,Male,26-35,Platinum
CUST002220,2024-06-09,Hyderabad,Male,46-55,Silver
CUST002221,2024-02-22,Chennai,Female,26-35,Silver
CUST002222,2020-03-25,Mumbai,Female,26-35,Gold
CUST002223,2022-07-10,Bangalore,Male,36-45,Bronze
CUST002224,2024-07-16,Mumbai,Male,26-35,Silver
CUST002225,2023-03-16,Hyderabad,Other,26-35,Bronze
CUST002226,2023-08-27,Chennai,Male,26-35,Gold
CUST002227,2021-01-20,Kolkata,Male,46-55,Bronze
CUST002228,2021-10-20,Hyderabad,Female,46-55,Silver
CUST002229,2023-05-24,Lucknow,Female,26-35,Silver
CUST002230,2022-09-01,Chennai,Male,36-45,Silver
CUST002231,2022-10-23,Delhi,Male,46-55,Silver
CUST002232,2020-11-04,Chennai,Male,18-25,Gold
CUST002233,2020-05-06,Delhi,Female,18-25,Gold
CUST002234,2022-07-11,Ahmedabad,Female,36-45,Bronze
CUST002235,2020-07-30,Bangalore,Male,46-55,Bronze
CUST002236,2024-07-18,Jaipur,Female,46-55,Bronze
CUST002237,2024-09-10,Chennai,Female,26-35,Bronze
CUST002238,2021-12-04,Pune,Male,18-25,Silver
CUST002239,2024-01-02,Lucknow,Female,26-35,Gold
CUST002240,2020-06-21,Hyderabad,Female,18-25,Gold
CUST002241,2022-10-30,Lucknow,Male,26-35,Bronze
CUST002242,2023-08-16,Mumbai,Male,36-45,Bronze
CUST002243,2020-12-19,Jaipur,Female,18-25,Silver
CUST002244,2020-03-21,Mumbai,Female,46-55,Silver
CUST002245,2021-05-22,Ahmedabad,Female,26-35,Bronze
CUST002246,2023-12-20,Jaipur,Female,26-35,Gold
CUST002247,2022-06-15,Jaipur,Female,18-25,Gold
CUST002248,2022-06-18,Mumbai,Male,26-35,Bronze
CUST002249,2022-12-09,Delhi,Female,18-25,Gold
CUST002250,2022-12-06,Mumbai,Male,56+,Bronze
CUST002251,2023-06-02,Lucknow,Male,46-55,Silver
CUST002252,2020-11-21,Delhi,Female,26-35,Bronze
CUST002253,2022-01-15,Lucknow,Female,18-25,Bronze
CUST002254,2022-02-02,Ahmedabad,Male,46-55,Gold
CUST002255,2021-08-02,Hyderabad,Female,26-35,Bronze
CUST002256,2022-03-04,Kolkata,Male,18-25,Silver
CUST002257,2022-04-17,Delhi,Male,26-35,Bronze
CUST002258,2024-05-05,Ahmedabad,Male,46-55,Bronze
CUST002259,2021-11-23,Pune,Female,18-25,Bronze
CUST002260,2023-10-22,Ahmedabad,Female,18-25,Bronze
CUST002261,2023-05-09,Mumbai,Male,46-55,Silver
CUST002262,2020-04-17,Mumbai,Female,18-25,Bronze
CUST002263,2024-06-04,Kolkata,Male,18-25,Silver
CUST002264,2023-07-16,Ahmedabad,Female,26-35,Silver
CUST002265,2023-08-18,Bangalore,Male,46-55,Silver
CUST002266,2021-11-16,Hyderabad,Male,26-35,Bronze
CUST002267,2020-05-14,Mumbai,Female,56+,Gold
CUST002268,2021-11-06,Kolkata,Male,36-45,Bronze
CUST002269,2020-07-12,Hyderabad,Male,18-25,Bronze
CUST002270,2023-02-16,Ahmedabad,Female,56+,Bronze
CUST002271,2023-10-21,Ahmedabad,Other,26-35,Bronze
CUST002272,2022-03-02,Jaipur,Male,26-35,Bronze
CUST002273,2021-08-04,Kolkata,Male,26-35,Silver
CUST002274,2021-05-31,Mumbai,Male,26-35,Bronze
CUST002275,2024-01-22,Bangalore,Female,18-25,Bronze
CUST002276,2024-10-10,Ahmedabad,Male,18-25,Silver
CUST002277,2023-09-06,Bangalore,Female,26-35,Bronze
CUST002278,2023-05-19,Ahmedabad,Other,46-55,Bronze
CUST002279,2024-11-23,Mumbai,Male,26-35,Bronze
CUST002280,2020-11-03,Hyderabad,Male,56+,Silver
CUST002281,2021-11-13,Chennai,Male,26-35,Bronze
CUST002282,2020-06-15,Hyderabad,Male,26-35,Bronze
CUST002283,2023-04-08,Ahmedabad,Female,18-25,Silver
CUST002284,2023-09-21,Lucknow,Male,18-25,Silver
CUST002285,2020-10-16,Chennai,Male,26-35,Silver
CUST002286,2021-12-17,Chennai,Female,36-45,Gold
CUST002287,2021-09-27,Bangalore,Male,46-55,Bronze
CUST002288,2023-09-05,Kolkata,Female,56+,Bronze
CUST002289,2023-12-01,Bangalore,Male,18-25,Bronze
CUST002290,2023-09-18,Bangalore,Female,46-55,Bronze
CUST002291,2022-03-13,Lucknow,Female,26-35,Bronze
CUST002292,2020-09-21,Hyderabad,Female,18-25,Bronze
CUST002293,2023-05-03,Hyderabad,Female,46-55,Silver
